frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
25.91,-8.06,8.98,-8.06,8.98,-8.98,-9.19,-8.24,-17.05,-17.05,-17.05
26.16,-7.97,8.98,-7.97,8.98,-8.97,-9.19,-8.44,-16.95,-16.95,-16.95
26.43,-7.88,8.98,-7.89,8.97,-8.96,-9.19,-8.63,-16.85,-16.85,-16.86
26.69,-7.80,8.96,-7.80,8.96,-8.95,-9.19,-8.83,-16.76,-16.76,-16.77
26.96,-7.73,8.95,-7.73,8.95,-8.95,-9.19,-9.03,-16.67,-16.67,-16.67
27.23,-7.65,8.93,-7.65,8.93,-8.94,-9.18,-9.22,-16.59,-16.59,-16.58
27.50,-7.57,8.92,-7.57,8.92,-8.93,-9.18,-9.41,-16.51,-16.50,-16.49
27.77,-7.49,8.91,-7.48,8.92,-8.93,-9.17,-9.60,-16.42,-16.42,-16.40
28.05,-7.39,8.93,-7.40,8.93,-8.93,-9.17,-9.78,-16.33,-16.33,-16.33
28.33,-7.30,8.95,-7.30,8.94,-8.94,-9.16,-9.95,-16.24,-16.24,-16.25
28.62,-7.21,8.96,-7.21,8.95,-8.95,-9.15,-10.12,-16.16,-16.16,-16.17
28.90,-7.12,8.96,-7.12,8.96,-8.96,-9.14,-10.27,-16.08,-16.08,-16.08
29.19,-7.04,8.97,-7.04,8.97,-8.97,-9.12,-10.41,-16.01,-16.01,-16.01
29.48,-6.96,8.98,-6.96,8.98,-8.98,-9.11,-10.54,-15.94,-15.94,-15.94
29.78,-6.88,9.00,-6.88,8.99,-9.00,-9.10,-10.66,-15.88,-15.88,-15.88
30.08,-6.80,9.01,-6.80,9.01,-9.01,-9.08,-10.76,-15.82,-15.82,-15.81
30.38,-6.72,9.02,-6.72,9.02,-9.03,-9.06,-10.84,-15.75,-15.75,-15.74
30.68,-6.65,9.04,-6.65,9.04,-9.05,-9.04,-10.90,-15.69,-15.69,-15.69
30.99,-6.57,9.06,-6.57,9.06,-9.06,-9.02,-10.95,-15.63,-15.63,-15.63
31.30,-6.49,9.08,-6.49,9.08,-9.08,-9.00,-10.98,-15.57,-15.57,-15.57
31.61,-6.41,9.10,-6.41,9.10,-9.09,-8.98,-10.99,-15.50,-15.50,-15.52
31.93,-6.34,9.10,-6.34,9.10,-9.10,-8.96,-10.98,-15.43,-15.43,-15.44
32.24,-6.26,9.10,-6.26,9.10,-9.10,-8.93,-10.95,-15.36,-15.36,-15.36
32.57,-6.19,9.09,-6.19,9.10,-9.10,-8.91,-10.90,-15.29,-15.29,-15.28
32.89,-6.11,9.09,-6.11,9.09,-9.10,-8.88,-10.84,-15.20,-15.20,-15.20
33.22,-6.03,9.08,-6.03,9.08,-9.08,-8.85,-10.76,-15.11,-15.11,-15.11
33.55,-5.95,9.06,-5.95,9.07,-9.07,-8.83,-10.67,-15.01,-15.01,-15.01
33.89,-5.86,9.05,-5.86,9.05,-9.04,-8.80,-10.57,-14.91,-14.91,-14.91
34.23,-5.78,9.03,-5.78,9.02,-9.01,-8.76,-10.46,-14.80,-14.80,-14.81
34.57,-5.71,8.99,-5.71,8.99,-8.98,-8.73,-10.34,-14.69,-14.69,-14.70
34.92,-5.64,8.94,-5.64,8.94,-8.94,-8.70,-10.21,-14.57,-14.57,-14.58
35.27,-5.57,8.89,-5.57,8.89,-8.89,-8.67,-10.07,-14.46,-14.46,-14.46
35.62,-5.49,8.84,-5.49,8.83,-8.84,-8.63,-9.93,-14.34,-14.33,-14.33
35.97,-5.42,8.78,-5.42,8.78,-8.79,-8.60,-9.79,-14.21,-14.21,-14.20
36.33,-5.34,8.72,-5.35,8.73,-8.74,-8.56,-9.64,-14.08,-14.08,-14.07
36.70,-5.27,8.68,-5.27,8.68,-8.68,-8.52,-9.50,-13.95,-13.95,-13.95
37.06,-5.19,8.63,-5.19,8.63,-8.63,-8.49,-9.35,-13.82,-13.82,-13.83
37.43,-5.12,8.58,-5.12,8.58,-8.58,-8.45,-9.21,-13.69,-13.70,-13.70
37.81,-5.05,8.52,-5.05,8.53,-8.52,-8.41,-9.06,-13.57,-13.57,-13.57
38.19,-4.98,8.47,-4.98,8.47,-8.47,-8.37,-8.92,-13.45,-13.45,-13.45
38.57,-4.91,8.42,-4.91,8.42,-8.42,-8.33,-8.78,-13.33,-13.33,-13.33
38.95,-4.84,8.36,-4.84,8.36,-8.36,-8.29,-8.65,-13.20,-13.20,-13.21
39.34,-4.78,8.31,-4.78,8.31,-8.31,-8.25,-8.52,-13.08,-13.08,-13.08
39.74,-4.71,8.25,-4.71,8.25,-8.25,-8.20,-8.39,-12.96,-12.96,-12.96
40.14,-4.65,8.20,-4.65,8.20,-8.20,-8.16,-8.27,-12.85,-12.85,-12.85
40.54,-4.59,8.14,-4.59,8.14,-8.15,-8.12,-8.15,-12.73,-12.73,-12.73
40.94,-4.52,8.09,-4.52,8.09,-8.10,-8.07,-8.04,-12.62,-12.62,-12.61
41.35,-4.45,8.05,-4.45,8.05,-8.05,-8.03,-7.93,-12.50,-12.50,-12.50
41.76,-4.39,8.00,-4.39,8.00,-8.00,-7.98,-7.83,-12.39,-12.39,-12.39
42.18,-4.32,7.96,-4.32,7.96,-7.96,-7.94,-7.73,-12.28,-12.28,-12.27
42.60,-4.25,7.92,-4.25,7.91,-7.91,-7.89,-7.64,-12.16,-12.16,-12.17
43.03,-4.19,7.87,-4.19,7.87,-7.87,-7.84,-7.55,-12.06,-12.06,-12.06
43.46,-4.13,7.83,-4.13,7.83,-7.82,-7.80,-7.47,-11.95,-11.95,-11.95
43.90,-4.07,7.78,-4.07,7.78,-7.77,-7.75,-7.39,-11.84,-11.84,-11.85
44.33,-4.01,7.73,-4.01,7.73,-7.73,-7.70,-7.32,-11.73,-11.73,-11.73
44.78,-3.94,7.68,-3.94,7.68,-7.68,-7.66,-7.25,-11.63,-11.63,-11.62
45.23,-3.88,7.63,-3.88,7.63,-7.64,-7.61,-7.19,-11.52,-11.52,-11.51
45.68,-3.82,7.59,-3.82,7.59,-7.59,-7.56,-7.13,-11.42,-11.42,-11.41
46.13,-3.76,7.55,-3.76,7.55,-7.55,-7.51,-7.08,-11.31,-11.31,-11.31
46.60,-3.70,7.51,-3.71,7.51,-7.51,-7.46,-7.04,-11.21,-11.21,-11.22
47.06,-3.65,7.47,-3.65,7.47,-7.46,-7.41,-7.00,-11.12,-11.12,-11.12
47.53,-3.60,7.42,-3.60,7.42,-7.42,-7.36,-6.96,-11.02,-11.02,-11.02
48.01,-3.55,7.38,-3.55,7.38,-7.37,-7.31,-6.93,-10.92,-10.92,-10.93
48.49,-3.50,7.33,-3.50,7.32,-7.32,-7.26,-6.90,-10.82,-10.83,-10.83
48.97,-3.46,7.27,-3.46,7.27,-7.27,-7.22,-6.88,-10.73,-10.73,-10.73
49.46,-3.42,7.21,-3.42,7.21,-7.21,-7.17,-6.86,-10.64,-10.63,-10.63
49.96,-3.38,7.15,-3.38,7.16,-7.15,-7.12,-6.84,-10.54,-10.54,-10.54
50.46,-3.35,7.10,-3.35,7.10,-7.09,-7.07,-6.83,-10.44,-10.44,-10.45
50.96,-3.32,7.04,-3.32,7.03,-7.03,-7.02,-6.82,-10.35,-10.35,-10.36
51.47,-3.30,6.96,-3.30,6.96,-6.96,-6.97,-6.82,-10.26,-10.26,-10.27
51.99,-3.29,6.89,-3.29,6.89,-6.89,-6.92,-6.81,-10.18,-10.18,-10.18
52.51,-3.27,6.82,-3.27,6.82,-6.82,-6.87,-6.81,-10.09,-10.09,-10.09
53.03,-3.25,6.75,-3.25,6.75,-6.75,-6.82,-6.81,-9.99,-9.99,-9.99
53.56,-3.22,6.68,-3.22,6.68,-6.68,-6.78,-6.82,-9.90,-9.90,-9.90
54.10,-3.20,6.61,-3.20,6.61,-6.61,-6.73,-6.82,-9.81,-9.81,-9.81
54.64,-3.17,6.55,-3.17,6.55,-6.55,-6.68,-6.82,-9.73,-9.73,-9.72
55.18,-3.15,6.49,-3.14,6.49,-6.50,-6.64,-6.83,-9.65,-9.64,-9.63
55.74,-3.10,6.45,-3.10,6.45,-6.46,-6.59,-6.83,-9.55,-9.56,-9.54
56.29,-3.05,6.42,-3.05,6.41,-6.42,-6.55,-6.83,-9.47,-9.47,-9.47
56.86,-3.00,6.39,-3.01,6.39,-6.39,-6.51,-6.83,-9.39,-9.39,-9.39
57.42,-2.96,6.36,-2.95,6.37,-6.36,-6.47,-6.83,-9.32,-9.32,-9.32
58.00,-2.89,6.35,-2.89,6.35,-6.34,-6.43,-6.83,-9.24,-9.24,-9.24
58.58,-2.83,6.34,-2.83,6.34,-6.33,-6.40,-6.82,-9.16,-9.16,-9.17
59.16,-2.76,6.32,-2.76,6.32,-6.32,-6.36,-6.81,-9.07,-9.07,-9.08
59.76,-2.69,6.31,-2.69,6.31,-6.31,-6.33,-6.80,-9.00,-9.00,-9.00
60.35,-2.63,6.29,-2.63,6.29,-6.30,-6.30,-6.78,-8.92,-8.92,-8.92
60.96,-2.56,6.28,-2.56,6.28,-6.29,-6.28,-6.76,-8.85,-8.85,-8.84
61.57,-2.49,6.28,-2.49,6.28,-6.29,-6.26,-6.73,-8.78,-8.78,-8.78
62.18,-2.43,6.29,-2.43,6.29,-6.29,-6.24,-6.70,-8.72,-8.72,-8.72
62.80,-2.36,6.30,-2.36,6.29,-6.29,-6.22,-6.66,-8.66,-8.66,-8.66
63.43,-2.30,6.30,-2.30,6.30,-6.30,-6.21,-6.62,-8.60,-8.60,-8.60
64.07,-2.24,6.30,-2.24,6.30,-6.30,-6.19,-6.58,-8.54,-8.54,-8.54
64.71,-2.18,6.31,-2.18,6.31,-6.31,-6.19,-6.52,-8.49,-8.48,-8.49
65.35,-2.12,6.31,-2.12,6.31,-6.31,-6.18,-6.47,-8.43,-8.43,-8.43
66.01,-2.06,6.31,-2.06,6.31,-6.30,-6.17,-6.41,-8.37,-8.37,-8.37
66.67,-2.01,6.30,-2.01,6.30,-6.30,-6.16,-6.35,-8.31,-8.31,-8.31
67.33,-1.96,6.28,-1.96,6.28,-6.28,-6.15,-6.28,-8.24,-8.24,-8.24
68.01,-1.91,6.27,-1.91,6.27,-6.26,-6.13,-6.21,-8.18,-8.18,-8.18
68.69,-1.86,6.24,-1.87,6.24,-6.24,-6.11,-6.14,-8.10,-8.11,-8.11
69.37,-1.82,6.21,-1.82,6.21,-6.21,-6.09,-6.06,-8.03,-8.03,-8.04
70.07,-1.78,6.17,-1.78,6.17,-6.17,-6.06,-5.98,-7.95,-7.95,-7.95
70.77,-1.74,6.12,-1.74,6.13,-6.13,-6.02,-5.90,-7.87,-7.87,-7.87
71.48,-1.70,6.08,-1.71,6.08,-6.07,-5.98,-5.82,-7.77,-7.78,-7.78
72.19,-1.68,6.02,-1.67,6.02,-6.01,-5.93,-5.74,-7.69,-7.69,-7.70
72.91,-1.65,5.95,-1.65,5.95,-5.94,-5.87,-5.65,-7.59,-7.59,-7.60
73.64,-1.62,5.87,-1.62,5.87,-5.87,-5.81,-5.57,-7.49,-7.49,-7.49
74.38,-1.60,5.79,-1.60,5.79,-5.79,-5.75,-5.49,-7.38,-7.39,-7.39
75.12,-1.58,5.71,-1.59,5.71,-5.71,-5.68,-5.41,-7.29,-7.29,-7.29
75.87,-1.58,5.62,-1.58,5.62,-5.63,-5.62,-5.33,-7.21,-7.21,-7.20
76.63,-1.57,5.54,-1.57,5.54,-5.55,-5.55,-5.25,-7.12,-7.12,-7.11
77.40,-1.57,5.46,-1.56,5.47,-5.48,-5.48,-5.17,-7.04,-7.04,-7.03
78.17,-1.55,5.40,-1.55,5.40,-5.40,-5.41,-5.09,-6.95,-6.95,-6.95
78.95,-1.52,5.35,-1.53,5.34,-5.34,-5.34,-5.02,-6.86,-6.86,-6.87
79.74,-1.50,5.28,-1.50,5.28,-5.27,-5.28,-4.95,-6.77,-6.77,-6.78
80.54,-1.47,5.21,-1.47,5.22,-5.22,-5.22,-4.88,-6.69,-6.69,-6.69
81.35,-1.44,5.15,-1.44,5.16,-5.16,-5.15,-4.81,-6.60,-6.60,-6.60
82.16,-1.40,5.11,-1.40,5.10,-5.11,-5.10,-4.75,-6.51,-6.51,-6.51
82.98,-1.36,5.06,-1.36,5.06,-5.06,-5.04,-4.69,-6.42,-6.42,-6.42
83.81,-1.32,5.01,-1.32,5.01,-5.01,-4.98,-4.63,-6.33,-6.33,-6.33
84.65,-1.28,4.97,-1.28,4.97,-4.96,-4.93,-4.57,-6.24,-6.24,-6.25
85.50,-1.24,4.92,-1.24,4.92,-4.92,-4.88,-4.52,-6.16,-6.16,-6.16
86.35,-1.20,4.88,-1.20,4.88,-4.88,-4.83,-4.47,-6.08,-6.08,-6.08
87.22,-1.16,4.83,-1.16,4.84,-4.84,-4.78,-4.43,-6.00,-6.00,-6.00
88.09,-1.12,4.80,-1.12,4.79,-4.80,-4.73,-4.38,-5.92,-5.92,-5.92
88.97,-1.08,4.75,-1.08,4.75,-4.76,-4.68,-4.34,-5.84,-5.84,-5.84
89.86,-1.04,4.71,-1.04,4.71,-4.72,-4.64,-4.31,-5.76,-5.76,-5.75
90.76,-0.99,4.68,-0.99,4.68,-4.67,-4.60,-4.27,-5.67,-5.67,-5.67
91.66,-0.95,4.64,-0.95,4.64,-4.63,-4.56,-4.24,-5.58,-5.58,-5.59
92.58,-0.90,4.60,-0.91,4.59,-4.58,-4.51,-4.21,-5.49,-5.49,-5.51
93.51,-0.89,4.54,-0.89,4.54,-4.53,-4.48,-4.19,-5.42,-5.42,-5.43
94.44,-0.87,4.47,-0.87,4.48,-4.48,-4.44,-4.17,-5.35,-5.35,-5.35
95.39,-0.86,4.41,-0.86,4.41,-4.42,-4.40,-4.15,-5.28,-5.28,-5.27
96.34,-0.84,4.36,-0.84,4.36,-4.37,-4.36,-4.13,-5.20,-5.20,-5.20
97.30,-0.82,4.31,-0.82,4.31,-4.31,-4.33,-4.12,-5.13,-5.13,-5.13
98.28,-0.81,4.26,-0.81,4.26,-4.26,-4.30,-4.11,-5.07,-5.07,-5.07
99.26,-0.79,4.21,-0.79,4.21,-4.21,-4.26,-4.10,-5.00,-5.00,-5.00
100.25,-0.77,4.16,-0.77,4.17,-4.17,-4.23,-4.09,-4.94,-4.94,-4.94
101.25,-0.76,4.13,-0.76,4.13,-4.13,-4.20,-4.09,-4.89,-4.89,-4.88
102.27,-0.74,4.10,-0.74,4.09,-4.10,-4.17,-4.09,-4.84,-4.84,-4.84
103.29,-0.72,4.07,-0.72,4.07,-4.07,-4.14,-4.09,-4.79,-4.79,-4.79
104.32,-0.70,4.04,-0.70,4.04,-4.04,-4.11,-4.09,-4.74,-4.74,-4.74
105.37,-0.68,4.02,-0.68,4.02,-4.02,-4.09,-4.09,-4.70,-4.70,-4.70
106.42,-0.67,4.00,-0.67,4.00,-3.99,-4.06,-4.10,-4.66,-4.66,-4.67
107.48,-0.65,3.98,-0.65,3.98,-3.97,-4.03,-4.10,-4.62,-4.62,-4.63
108.56,-0.64,3.95,-0.64,3.95,-3.94,-4.01,-4.11,-4.58,-4.58,-4.59
109.64,-0.63,3.93,-0.63,3.93,-3.92,-3.99,-4.12,-4.55,-4.55,-4.55
110.74,-0.62,3.90,-0.62,3.90,-3.89,-3.97,-4.12,-4.51,-4.51,-4.52
111.85,-0.61,3.87,-0.61,3.87,-3.87,-3.95,-4.13,-4.48,-4.48,-4.48
112.97,-0.61,3.84,-0.61,3.84,-3.85,-3.93,-4.14,-4.46,-4.46,-4.45
114.10,-0.60,3.83,-0.60,3.83,-3.84,-3.91,-4.15,-4.43,-4.43,-4.43
115.24,-0.59,3.82,-0.59,3.82,-3.82,-3.89,-4.15,-4.41,-4.41,-4.41
116.39,-0.58,3.81,-0.58,3.81,-3.81,-3.87,-4.16,-4.40,-4.40,-4.40
117.55,-0.57,3.81,-0.57,3.81,-3.81,-3.86,-4.16,-4.38,-4.38,-4.38
118.73,-0.56,3.81,-0.56,3.81,-3.81,-3.84,-4.17,-4.37,-4.37,-4.37
119.92,-0.55,3.81,-0.55,3.81,-3.81,-3.83,-4.17,-4.36,-4.36,-4.37
121.12,-0.54,3.82,-0.54,3.82,-3.82,-3.82,-4.17,-4.36,-4.36,-4.36
122.33,-0.53,3.82,-0.53,3.82,-3.82,-3.81,-4.17,-4.35,-4.35,-4.35
123.55,-0.52,3.83,-0.52,3.83,-3.82,-3.80,-4.17,-4.34,-4.34,-4.35
124.79,-0.51,3.83,-0.51,3.83,-3.83,-3.80,-4.16,-4.34,-4.34,-4.34
126.03,-0.50,3.83,-0.50,3.83,-3.83,-3.79,-4.16,-4.33,-4.33,-4.34
127.29,-0.50,3.83,-0.50,3.83,-3.83,-3.79,-4.15,-4.33,-4.33,-4.33
128.57,-0.50,3.83,-0.50,3.83,-3.84,-3.78,-4.14,-4.33,-4.33,-4.33
129.85,-0.49,3.83,-0.49,3.84,-3.84,-3.78,-4.13,-4.33,-4.33,-4.33
131.15,-0.48,3.84,-0.48,3.84,-3.85,-3.78,-4.12,-4.33,-4.33,-4.32
132.46,-0.47,3.85,-0.47,3.85,-3.86,-3.78,-4.11,-4.33,-4.33,-4.32
133.79,-0.46,3.86,-0.46,3.86,-3.86,-3.79,-4.09,-4.32,-4.32,-4.32
135.12,-0.45,3.87,-0.45,3.88,-3.86,-3.79,-4.08,-4.31,-4.31,-4.32
136.48,-0.44,3.89,-0.44,3.88,-3.87,-3.80,-4.06,-4.30,-4.31,-4.33
137.84,-0.45,3.88,-0.45,3.88,-3.87,-3.80,-4.05,-4.32,-4.32,-4.33
139.22,-0.47,3.87,-0.47,3.87,-3.87,-3.81,-4.03,-4.34,-4.34,-4.34
140.61,-0.49,3.86,-0.49,3.86,-3.87,-3.82,-4.01,-4.36,-4.36,-4.34
142.02,-0.50,3.85,-0.50,3.86,-3.87,-3.83,-4.00,-4.37,-4.37,-4.35
143.44,-0.50,3.86,-0.50,3.86,-3.87,-3.85,-3.98,-4.38,-4.37,-4.36
144.87,-0.50,3.88,-0.50,3.87,-3.88,-3.86,-3.96,-4.37,-4.37,-4.37
146.32,-0.49,3.88,-0.49,3.89,-3.88,-3.88,-3.95,-4.37,-4.37,-4.37
147.78,-0.48,3.89,-0.48,3.90,-3.88,-3.89,-3.93,-4.36,-4.36,-4.38
149.26,-0.48,3.90,-0.48,3.90,-3.89,-3.91,-3.92,-4.36,-4.37,-4.38
150.75,-0.49,3.90,-0.49,3.90,-3.89,-3.93,-3.91,-4.38,-4.38,-4.39
152.26,-0.50,3.89,-0.50,3.90,-3.90,-3.95,-3.90,-4.40,-4.40,-4.40
153.78,-0.52,3.90,-0.52,3.90,-3.91,-3.98,-3.89,-4.42,-4.42,-4.42
155.32,-0.53,3.91,-0.52,3.91,-3.92,-4.00,-3.88,-4.45,-4.44,-4.44
156.88,-0.52,3.93,-0.52,3.93,-3.94,-4.03,-3.87,-4.46,-4.46,-4.46
158.44,-0.52,3.96,-0.52,3.96,-3.97,-4.05,-3.87,-4.48,-4.48,-4.48
160.03,-0.51,3.99,-0.51,3.99,-4.00,-4.08,-3.87,-4.51,-4.51,-4.50
161.63,-0.50,4.03,-0.50,4.03,-4.04,-4.11,-3.87,-4.54,-4.54,-4.53
163.24,-0.50,4.08,-0.50,4.08,-4.08,-4.14,-3.88,-4.57,-4.57,-4.58
164.88,-0.49,4.13,-0.49,4.13,-4.12,-4.17,-3.88,-4.61,-4.61,-4.62
166.53,-0.49,4.17,-0.49,4.17,-4.16,-4.20,-3.89,-4.65,-4.65,-4.66
168.19,-0.48,4.21,-0.48,4.21,-4.20,-4.24,-3.91,-4.68,-4.69,-4.70
169.87,-0.49,4.25,-0.48,4.25,-4.24,-4.27,-3.92,-4.73,-4.73,-4.73
171.57,-0.49,4.28,-0.49,4.28,-4.29,-4.31,-3.94,-4.77,-4.77,-4.77
173.29,-0.49,4.32,-0.49,4.32,-4.33,-4.35,-3.96,-4.82,-4.82,-4.82
175.02,-0.50,4.36,-0.50,4.37,-4.37,-4.38,-3.99,-4.87,-4.87,-4.86
176.77,-0.50,4.41,-0.50,4.41,-4.42,-4.42,-4.01,-4.92,-4.92,-4.91
178.54,-0.50,4.46,-0.50,4.46,-4.47,-4.47,-4.04,-4.97,-4.97,-4.96
180.32,-0.50,4.52,-0.50,4.52,-4.52,-4.51,-4.08,-5.03,-5.03,-5.02
182.13,-0.51,4.57,-0.51,4.57,-4.58,-4.55,-4.11,-5.08,-5.08,-5.08
183.95,-0.51,4.64,-0.51,4.63,-4.63,-4.60,-4.15,-5.14,-5.15,-5.15
185.79,-0.52,4.69,-0.52,4.69,-4.69,-4.64,-4.20,-5.21,-5.21,-5.21
187.65,-0.53,4.75,-0.53,4.75,-4.74,-4.69,-4.24,-5.27,-5.27,-5.28
189.52,-0.54,4.80,-0.54,4.79,-4.79,-4.74,-4.29,-5.33,-5.33,-5.34
191.42,-0.55,4.83,-0.55,4.84,-4.83,-4.78,-4.34,-5.39,-5.39,-5.39
193.33,-0.56,4.87,-0.56,4.88,-4.88,-4.83,-4.39,-5.44,-5.44,-5.44
195.27,-0.57,4.91,-0.57,4.91,-4.92,-4.88,-4.44,-5.49,-5.49,-5.49
197.22,-0.58,4.95,-0.58,4.95,-4.95,-4.92,-4.50,-5.54,-5.54,-5.54
199.19,-0.59,4.99,-0.59,4.99,-4.99,-4.97,-4.56,-5.58,-5.58,-5.58
201.18,-0.60,5.02,-0.60,5.02,-5.02,-5.01,-4.62,-5.62,-5.62,-5.62
203.19,-0.60,5.05,-0.60,5.05,-5.05,-5.05,-4.68,-5.66,-5.66,-5.65
205.23,-0.61,5.08,-0.61,5.09,-5.08,-5.09,-4.75,-5.69,-5.69,-5.69
207.28,-0.61,5.12,-0.61,5.12,-5.11,-5.12,-4.81,-5.72,-5.72,-5.73
209.35,-0.62,5.14,-0.62,5.14,-5.13,-5.16,-4.88,-5.76,-5.76,-5.76
211.44,-0.64,5.16,-0.64,5.16,-5.16,-5.18,-4.94,-5.79,-5.79,-5.80
213.56,-0.65,5.17,-0.65,5.17,-5.17,-5.21,-5.01,-5.83,-5.83,-5.83
215.69,-0.67,5.18,-0.67,5.19,-5.19,-5.23,-5.07,-5.86,-5.86,-5.86
217.85,-0.69,5.20,-0.69,5.20,-5.21,-5.24,-5.13,-5.89,-5.89,-5.88
220.03,-0.70,5.21,-0.70,5.21,-5.22,-5.25,-5.20,-5.92,-5.92,-5.91
222.23,-0.72,5.23,-0.72,5.23,-5.22,-5.26,-5.26,-5.94,-5.94,-5.94
224.45,-0.73,5.24,-0.73,5.24,-5.23,-5.26,-5.31,-5.96,-5.96,-5.97
226.70,-0.74,5.24,-0.74,5.24,-5.23,-5.26,-5.37,-5.98,-5.98,-5.98
228.96,-0.76,5.23,-0.76,5.23,-5.23,-5.25,-5.42,-5.99,-5.99,-5.99
231.25,-0.78,5.23,-0.78,5.23,-5.23,-5.24,-5.46,-6.01,-6.01,-6.00
233.57,-0.79,5.22,-0.79,5.22,-5.22,-5.23,-5.51,-6.02,-6.02,-6.01
235.90,-0.81,5.21,-0.81,5.21,-5.22,-5.22,-5.54,-6.02,-6.02,-6.02
238.26,-0.82,5.20,-0.82,5.20,-5.20,-5.20,-5.58,-6.03,-6.03,-6.02
240.64,-0.83,5.19,-0.83,5.19,-5.19,-5.18,-5.60,-6.02,-6.03,-6.02
243.05,-0.84,5.18,-0.84,5.18,-5.18,-5.17,-5.62,-6.02,-6.02,-6.02
245.48,-0.85,5.17,-0.85,5.17,-5.16,-5.15,-5.64,-6.01,-6.01,-6.02
247.93,-0.86,5.15,-0.86,5.15,-5.14,-5.13,-5.64,-6.00,-6.00,-6.01
250.41,-0.87,5.12,-0.87,5.12,-5.12,-5.11,-5.64,-5.99,-5.99,-5.99
252.92,-0.87,5.10,-0.87,5.10,-5.10,-5.09,-5.64,-5.97,-5.97,-5.97
255.45,-0.87,5.07,-0.87,5.07,-5.07,-5.07,-5.63,-5.94,-5.94,-5.94
258.00,-0.88,5.04,-0.88,5.04,-5.04,-5.05,-5.61,-5.92,-5.92,-5.92
260.58,-0.88,5.02,-0.88,5.02,-5.02,-5.03,-5.58,-5.90,-5.90,-5.90
263.19,-0.89,4.99,-0.89,4.99,-5.00,-5.02,-5.55,-5.89,-5.89,-5.88
265.82,-0.90,4.97,-0.90,4.97,-4.98,-5.00,-5.52,-5.87,-5.88,-5.87
268.48,-0.90,4.96,-0.90,4.96,-4.96,-4.98,-5.48,-5.86,-5.86,-5.86
271.16,-0.91,4.95,-0.91,4.95,-4.95,-4.96,-5.43,-5.85,-5.85,-5.85
273.87,-0.91,4.94,-0.91,4.94,-4.94,-4.94,-5.38,-5.84,-5.84,-5.84
276.61,-0.91,4.93,-0.91,4.93,-4.93,-4.92,-5.32,-5.83,-5.83,-5.83
279.38,-0.91,4.92,-0.91,4.92,-4.92,-4.91,-5.27,-5.83,-5.83,-5.82
