frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
26.43,4.43,7.28,4.44,7.29,-7.29,-7.51,-7.10,-2.85,-2.85,-2.85
26.69,4.42,7.27,4.42,7.28,-7.28,-7.51,-7.26,-2.86,-2.86,-2.85
26.96,4.42,7.27,4.42,7.27,-7.28,-7.51,-7.41,-2.86,-2.86,-2.85
27.23,4.41,7.26,4.42,7.27,-7.27,-7.51,-7.57,-2.86,-2.85,-2.85
27.50,4.41,7.26,4.41,7.26,-7.26,-7.50,-7.72,-2.85,-2.85,-2.85
27.77,4.41,7.27,4.40,7.26,-7.26,-7.50,-7.87,-2.85,-2.85,-2.87
28.05,4.39,7.25,4.39,7.26,-7.25,-7.49,-8.01,-2.86,-2.86,-2.86
28.33,4.37,7.25,4.37,7.25,-7.24,-7.49,-8.14,-2.86,-2.86,-2.88
28.62,4.36,7.23,4.36,7.23,-7.23,-7.48,-8.27,-2.87,-2.87,-2.87
28.90,4.34,7.21,4.34,7.21,-7.21,-7.47,-8.39,-2.87,-2.87,-2.87
29.19,4.33,7.20,4.33,7.20,-7.20,-7.46,-8.50,-2.87,-2.87,-2.87
29.48,4.32,7.18,4.32,7.19,-7.20,-7.45,-8.60,-2.87,-2.88,-2.86
29.78,4.31,7.19,4.31,7.19,-7.19,-7.44,-8.69,-2.88,-2.88,-2.88
30.08,4.30,7.18,4.30,7.19,-7.19,-7.43,-8.76,-2.89,-2.89,-2.88
30.38,4.29,7.19,4.29,7.19,-7.19,-7.42,-8.82,-2.90,-2.90,-2.90
30.68,4.28,7.20,4.28,7.20,-7.20,-7.41,-8.87,-2.92,-2.92,-2.92
30.99,4.26,7.21,4.26,7.21,-7.21,-7.39,-8.91,-2.95,-2.95,-2.95
31.30,4.24,7.22,4.24,7.22,-7.22,-7.38,-8.92,-2.97,-2.97,-2.98
31.61,4.23,7.24,4.23,7.23,-7.23,-7.36,-8.93,-3.00,-3.00,-3.01
31.93,4.21,7.23,4.21,7.24,-7.24,-7.34,-8.92,-3.03,-3.03,-3.02
32.24,4.19,7.26,4.19,7.25,-7.26,-7.33,-8.90,-3.07,-3.07,-3.07
32.57,4.17,7.26,4.17,7.26,-7.27,-7.31,-8.86,-3.10,-3.10,-3.09
32.89,4.15,7.27,4.15,7.28,-7.28,-7.29,-8.81,-3.12,-3.12,-3.12
33.22,4.14,7.29,4.14,7.29,-7.29,-7.27,-8.75,-3.15,-3.15,-3.15
33.55,4.12,7.30,4.12,7.30,-7.29,-7.25,-8.67,-3.17,-3.17,-3.18
33.89,4.10,7.30,4.10,7.30,-7.30,-7.23,-8.59,-3.19,-3.19,-3.20
34.23,4.09,7.30,4.09,7.30,-7.29,-7.20,-8.50,-3.21,-3.21,-3.21
34.57,4.07,7.29,4.07,7.29,-7.29,-7.18,-8.40,-3.22,-3.22,-3.22
34.92,4.05,7.27,4.05,7.28,-7.27,-7.15,-8.30,-3.23,-3.23,-3.22
35.27,4.03,7.27,4.03,7.26,-7.26,-7.13,-8.19,-3.23,-3.23,-3.24
35.62,4.01,7.24,4.01,7.24,-7.23,-7.10,-8.07,-3.22,-3.22,-3.23
35.97,3.99,7.21,3.99,7.21,-7.20,-7.08,-7.95,-3.22,-3.22,-3.22
36.33,3.97,7.17,3.97,7.17,-7.17,-7.05,-7.83,-3.21,-3.21,-3.20
36.70,3.95,7.14,3.95,7.14,-7.14,-7.02,-7.71,-3.20,-3.20,-3.19
37.06,3.93,7.11,3.93,7.11,-7.11,-6.99,-7.59,-3.18,-3.18,-3.18
37.43,3.91,7.08,3.91,7.08,-7.08,-6.96,-7.46,-3.17,-3.17,-3.17
37.81,3.88,7.04,3.88,7.04,-7.04,-6.93,-7.34,-3.16,-3.16,-3.16
38.19,3.86,7.01,3.86,7.01,-7.01,-6.90,-7.22,-3.15,-3.15,-3.15
38.57,3.84,6.97,3.84,6.98,-6.98,-6.87,-7.10,-3.14,-3.14,-3.13
38.95,3.82,6.95,3.82,6.94,-6.94,-6.83,-6.98,-3.12,-3.12,-3.13
39.34,3.79,6.91,3.79,6.90,-6.90,-6.80,-6.87,-3.11,-3.11,-3.12
39.74,3.76,6.86,3.76,6.87,-6.86,-6.76,-6.75,-3.10,-3.10,-3.10
40.14,3.73,6.82,3.73,6.82,-6.82,-6.73,-6.65,-3.09,-3.09,-3.09
40.54,3.70,6.78,3.70,6.78,-6.78,-6.69,-6.54,-3.08,-3.08,-3.08
40.94,3.68,6.74,3.68,6.74,-6.74,-6.66,-6.44,-3.06,-3.06,-3.06
41.35,3.65,6.70,3.65,6.70,-6.70,-6.62,-6.34,-3.05,-3.05,-3.05
41.76,3.63,6.65,3.63,6.66,-6.66,-6.58,-6.25,-3.03,-3.03,-3.02
42.18,3.60,6.62,3.60,6.62,-6.62,-6.54,-6.16,-3.01,-3.01,-3.02
42.60,3.58,6.58,3.58,6.57,-6.58,-6.50,-6.07,-3.00,-3.00,-3.00
43.03,3.55,6.53,3.55,6.54,-6.54,-6.46,-5.99,-2.99,-2.99,-2.98
43.46,3.53,6.50,3.53,6.50,-6.50,-6.42,-5.92,-2.98,-2.98,-2.97
43.90,3.50,6.47,3.50,6.46,-6.46,-6.38,-5.84,-2.97,-2.97,-2.97
44.33,3.47,6.42,3.47,6.43,-6.42,-6.34,-5.77,-2.95,-2.95,-2.95
44.78,3.44,6.39,3.44,6.39,-6.38,-6.29,-5.71,-2.94,-2.94,-2.95
45.23,3.41,6.35,3.41,6.34,-6.33,-6.25,-5.65,-2.92,-2.92,-2.94
45.68,3.38,6.29,3.38,6.29,-6.29,-6.21,-5.60,-2.91,-2.91,-2.91
46.13,3.34,6.23,3.34,6.23,-6.23,-6.16,-5.54,-2.89,-2.89,-2.89
46.60,3.31,6.17,3.31,6.18,-6.18,-6.12,-5.50,-2.87,-2.87,-2.86
47.06,3.28,6.12,3.28,6.12,-6.13,-6.07,-5.45,-2.84,-2.84,-2.84
47.53,3.25,6.07,3.25,6.06,-6.07,-6.03,-5.41,-2.81,-2.81,-2.82
48.01,3.23,6.00,3.23,6.01,-6.01,-5.98,-5.38,-2.79,-2.79,-2.77
48.49,3.20,5.96,3.20,5.96,-5.96,-5.93,-5.35,-2.76,-2.76,-2.76
48.97,3.17,5.91,3.17,5.91,-5.90,-5.88,-5.32,-2.73,-2.73,-2.74
49.46,3.14,5.87,3.14,5.86,-5.85,-5.84,-5.29,-2.71,-2.71,-2.73
49.96,3.11,5.80,3.11,5.80,-5.79,-5.79,-5.27,-2.69,-2.69,-2.69
50.46,3.08,5.74,3.08,5.74,-5.74,-5.74,-5.25,-2.67,-2.67,-2.66
50.96,3.05,5.69,3.05,5.69,-5.70,-5.69,-5.23,-2.65,-2.65,-2.64
51.47,3.02,5.64,3.02,5.64,-5.65,-5.64,-5.22,-2.63,-2.63,-2.62
51.99,3.00,5.61,3.00,5.61,-5.61,-5.59,-5.20,-2.61,-2.62,-2.61
52.51,2.97,5.57,2.97,5.58,-5.58,-5.54,-5.19,-2.61,-2.61,-2.60
53.03,2.95,5.55,2.95,5.55,-5.55,-5.49,-5.18,-2.60,-2.60,-2.60
53.56,2.92,5.53,2.92,5.53,-5.52,-5.43,-5.17,-2.60,-2.60,-2.61
54.10,2.90,5.50,2.90,5.50,-5.50,-5.38,-5.17,-2.61,-2.61,-2.60
54.64,2.87,5.49,2.87,5.48,-5.48,-5.33,-5.16,-2.61,-2.61,-2.62
55.18,2.84,5.46,2.84,5.46,-5.46,-5.28,-5.15,-2.62,-2.62,-2.62
55.74,2.81,5.44,2.81,5.44,-5.44,-5.22,-5.14,-2.63,-2.63,-2.63
56.29,2.78,5.42,2.78,5.42,-5.42,-5.17,-5.13,-2.64,-2.64,-2.64
56.86,2.75,5.40,2.75,5.39,-5.39,-5.11,-5.12,-2.65,-2.65,-2.65
57.42,2.71,5.36,2.71,5.36,-5.37,-5.06,-5.11,-2.66,-2.65,-2.65
58.00,2.68,5.32,2.68,5.33,-5.34,-5.01,-5.09,-2.66,-2.65,-2.64
58.58,2.66,5.31,2.66,5.30,-5.30,-4.95,-5.08,-2.65,-2.65,-2.65
59.16,2.63,5.27,2.63,5.27,-5.26,-4.89,-5.06,-2.63,-2.63,-2.64
59.76,2.60,5.22,2.60,5.23,-5.21,-4.84,-5.04,-2.61,-2.61,-2.62
60.35,2.57,5.17,2.57,5.17,-5.15,-4.78,-5.01,-2.58,-2.58,-2.60
60.96,2.54,5.10,2.54,5.10,-5.09,-4.73,-4.98,-2.55,-2.55,-2.56
61.57,2.50,5.02,2.50,5.02,-5.02,-4.67,-4.95,-2.52,-2.52,-2.52
62.18,2.46,4.93,2.46,4.94,-4.95,-4.61,-4.91,-2.48,-2.48,-2.47
62.80,2.43,4.86,2.43,4.86,-4.87,-4.56,-4.87,-2.44,-2.44,-2.43
63.43,2.39,4.78,2.39,4.79,-4.80,-4.50,-4.82,-2.40,-2.40,-2.39
64.07,2.36,4.72,2.36,4.72,-4.72,-4.44,-4.77,-2.36,-2.36,-2.36
64.71,2.33,4.65,2.33,4.65,-4.65,-4.38,-4.72,-2.32,-2.32,-2.32
65.35,2.30,4.58,2.30,4.58,-4.58,-4.32,-4.66,-2.28,-2.28,-2.28
66.01,2.26,4.51,2.26,4.51,-4.51,-4.27,-4.60,-2.25,-2.25,-2.25
66.67,2.23,4.45,2.23,4.44,-4.44,-4.21,-4.54,-2.21,-2.21,-2.22
67.33,2.20,4.37,2.20,4.37,-4.37,-4.15,-4.47,-2.17,-2.17,-2.17
68.01,2.16,4.30,2.16,4.30,-4.30,-4.09,-4.40,-2.13,-2.13,-2.14
68.69,2.13,4.22,2.13,4.23,-4.22,-4.03,-4.33,-2.09,-2.09,-2.09
69.37,2.09,4.15,2.09,4.15,-4.15,-3.97,-4.25,-2.05,-2.05,-2.06
70.07,2.05,4.07,2.05,4.07,-4.06,-3.91,-4.18,-2.01,-2.01,-2.02
70.77,2.01,3.98,2.01,3.98,-3.98,-3.85,-4.10,-1.97,-1.97,-1.97
71.48,1.97,3.90,1.97,3.90,-3.90,-3.79,-4.02,-1.93,-1.93,-1.93
72.19,1.92,3.81,1.92,3.81,-3.81,-3.72,-3.93,-1.89,-1.89,-1.89
72.91,1.88,3.72,1.88,3.72,-3.72,-3.66,-3.85,-1.84,-1.84,-1.84
73.64,1.83,3.63,1.83,3.63,-3.64,-3.60,-3.77,-1.80,-1.80,-1.80
74.38,1.79,3.54,1.79,3.55,-3.55,-3.54,-3.69,-1.76,-1.76,-1.75
75.12,1.74,3.46,1.75,3.46,-3.46,-3.47,-3.60,-1.72,-1.72,-1.72
75.87,1.70,3.38,1.70,3.38,-3.37,-3.41,-3.52,-1.67,-1.67,-1.68
76.63,1.66,3.28,1.66,3.29,-3.29,-3.34,-3.44,-1.62,-1.62,-1.62
77.40,1.62,3.21,1.62,3.21,-3.20,-3.28,-3.35,-1.58,-1.58,-1.59
78.17,1.58,3.12,1.58,3.12,-3.11,-3.21,-3.27,-1.53,-1.54,-1.54
78.95,1.53,3.03,1.53,3.03,-3.03,-3.14,-3.19,-1.50,-1.50,-1.50
79.74,1.48,2.93,1.48,2.94,-2.95,-3.08,-3.11,-1.46,-1.46,-1.45
80.54,1.43,2.86,1.43,2.86,-2.86,-3.01,-3.04,-1.43,-1.43,-1.43
81.35,1.38,2.77,1.38,2.78,-2.79,-2.94,-2.96,-1.40,-1.40,-1.39
82.16,1.33,2.72,1.33,2.71,-2.71,-2.86,-2.88,-1.38,-1.38,-1.39
82.98,1.28,2.63,1.28,2.64,-2.64,-2.79,-2.81,-1.36,-1.36,-1.35
83.81,1.22,2.57,1.22,2.57,-2.57,-2.71,-2.74,-1.34,-1.34,-1.35
84.65,1.17,2.50,1.17,2.50,-2.50,-2.63,-2.67,-1.33,-1.33,-1.33
85.50,1.12,2.43,1.12,2.43,-2.43,-2.55,-2.60,-1.32,-1.32,-1.31
86.35,1.07,2.37,1.07,2.37,-2.37,-2.47,-2.53,-1.30,-1.30,-1.30
87.22,1.01,2.30,1.01,2.30,-2.30,-2.39,-2.47,-1.29,-1.29,-1.29
88.09,0.96,2.24,0.96,2.23,-2.23,-2.30,-2.41,-1.27,-1.27,-1.28
88.97,0.91,2.16,0.90,2.17,-2.16,-2.21,-2.34,-1.26,-1.26,-1.26
89.86,0.85,2.09,0.85,2.09,-2.09,-2.11,-2.28,-1.24,-1.24,-1.24
90.76,0.79,2.02,0.79,2.01,-2.01,-2.01,-2.23,-1.22,-1.22,-1.23
91.66,0.73,1.92,0.73,1.93,-1.93,-1.91,-2.17,-1.20,-1.20,-1.19
92.58,0.68,1.86,0.68,1.85,-1.84,-1.81,-2.11,-1.17,-1.16,-1.18
93.51,0.62,1.76,0.62,1.76,-1.75,-1.71,-2.06,-1.12,-1.12,-1.14
94.44,0.57,1.66,0.57,1.66,-1.65,-1.60,-2.01,-1.08,-1.08,-1.09
95.39,0.52,1.56,0.52,1.55,-1.55,-1.50,-1.96,-1.03,-1.03,-1.04
96.34,0.47,1.45,0.47,1.45,-1.45,-1.41,-1.91,-0.98,-0.98,-0.98
97.30,0.43,1.34,0.43,1.35,-1.35,-1.31,-1.86,-0.93,-0.92,-0.91
98.28,0.40,1.26,0.40,1.26,-1.27,-1.23,-1.82,-0.87,-0.87,-0.86
99.26,0.37,1.18,0.37,1.18,-1.20,-1.16,-1.78,-0.82,-0.83,-0.81
100.25,0.35,1.12,0.35,1.12,-1.14,-1.10,-1.73,-0.79,-0.79,-0.77
101.25,0.32,1.07,0.33,1.08,-1.09,-1.06,-1.69,-0.77,-0.76,-0.75
102.27,0.34,1.07,0.34,1.07,-1.07,-1.04,-1.65,-0.73,-0.73,-0.73
103.29,0.35,1.07,0.34,1.06,-1.06,-1.02,-1.61,-0.71,-0.71,-0.72
104.32,0.36,1.06,0.36,1.06,-1.06,-1.03,-1.57,-0.70,-0.70,-0.70
105.37,0.37,1.05,0.38,1.07,-1.07,-1.04,-1.54,-0.70,-0.69,-0.68
106.42,0.41,1.10,0.41,1.09,-1.10,-1.06,-1.50,-0.69,-0.68,-0.69
107.48,0.46,1.13,0.45,1.13,-1.12,-1.09,-1.46,-0.67,-0.67,-0.67
108.56,0.50,1.16,0.50,1.16,-1.15,-1.12,-1.43,-0.65,-0.65,-0.66
109.64,0.55,1.20,0.55,1.19,-1.18,-1.15,-1.40,-0.64,-0.64,-0.65
110.74,0.59,1.22,0.59,1.22,-1.22,-1.19,-1.36,-0.63,-0.63,-0.63
111.85,0.63,1.23,0.63,1.25,-1.25,-1.22,-1.33,-0.61,-0.61,-0.60
112.97,0.68,1.29,0.68,1.28,-1.28,-1.24,-1.30,-0.60,-0.60,-0.61
114.10,0.72,1.30,0.72,1.30,-1.30,-1.27,-1.26,-0.58,-0.58,-0.58
115.24,0.76,1.33,0.76,1.33,-1.32,-1.29,-1.23,-0.56,-0.57,-0.57
116.39,0.78,1.34,0.78,1.35,-1.34,-1.31,-1.20,-0.56,-0.56,-0.56
117.55,0.81,1.37,0.81,1.36,-1.36,-1.32,-1.17,-0.55,-0.55,-0.56
118.73,0.83,1.37,0.83,1.37,-1.37,-1.33,-1.14,-0.54,-0.54,-0.54
119.92,0.85,1.38,0.85,1.38,-1.38,-1.33,-1.11,-0.53,-0.53,-0.53
121.12,0.86,1.38,0.86,1.38,-1.38,-1.33,-1.08,-0.53,-0.53,-0.52
122.33,0.86,1.38,0.86,1.38,-1.38,-1.33,-1.05,-0.53,-0.52,-0.52
123.55,0.86,1.38,0.86,1.37,-1.38,-1.32,-1.02,-0.52,-0.52,-0.52
124.79,0.86,1.37,0.86,1.37,-1.37,-1.30,-0.99,-0.51,-0.52,-0.51
126.03,0.85,1.36,0.85,1.36,-1.36,-1.28,-0.96,-0.51,-0.51,-0.51
127.29,0.83,1.34,0.83,1.34,-1.34,-1.26,-0.92,-0.51,-0.51,-0.51
128.57,0.81,1.31,0.81,1.31,-1.31,-1.23,-0.89,-0.50,-0.49,-0.50
129.85,0.79,1.28,0.79,1.28,-1.27,-1.20,-0.86,-0.48,-0.48,-0.49
131.15,0.77,1.23,0.77,1.23,-1.22,-1.17,-0.83,-0.45,-0.45,-0.46
132.46,0.74,1.18,0.74,1.18,-1.17,-1.13,-0.80,-0.42,-0.42,-0.44
133.79,0.71,1.10,0.71,1.11,-1.10,-1.09,-0.77,-0.39,-0.39,-0.39
135.12,0.68,1.04,0.68,1.03,-1.04,-1.04,-0.73,-0.36,-0.36,-0.36
136.48,0.65,0.95,0.65,0.96,-0.97,-0.99,-0.70,-0.32,-0.32,-0.30
137.84,0.62,0.89,0.62,0.90,-0.91,-0.95,-0.67,-0.29,-0.29,-0.27
139.22,0.59,0.84,0.59,0.83,-0.85,-0.90,-0.64,-0.26,-0.26,-0.25
140.61,0.55,0.79,0.55,0.78,-0.79,-0.85,-0.60,-0.24,-0.24,-0.24
142.02,0.52,0.73,0.52,0.74,-0.74,-0.79,-0.57,-0.22,-0.22,-0.21
143.44,0.49,0.70,0.49,0.70,-0.70,-0.74,-0.54,-0.21,-0.21,-0.21
144.87,0.45,0.67,0.45,0.66,-0.66,-0.69,-0.50,-0.21,-0.21,-0.22
146.32,0.41,0.63,0.41,0.63,-0.63,-0.64,-0.47,-0.21,-0.21,-0.22
147.78,0.38,0.60,0.38,0.60,-0.60,-0.59,-0.43,-0.22,-0.22,-0.22
149.26,0.34,0.56,0.34,0.56,-0.57,-0.54,-0.40,-0.23,-0.23,-0.22
150.75,0.30,0.53,0.30,0.53,-0.54,-0.48,-0.37,-0.23,-0.23,-0.23
152.26,0.27,0.51,0.27,0.51,-0.51,-0.43,-0.33,-0.24,-0.24,-0.24
153.78,0.23,0.48,0.23,0.48,-0.48,-0.39,-0.30,-0.25,-0.25,-0.25
155.32,0.19,0.45,0.19,0.45,-0.45,-0.34,-0.26,-0.26,-0.25,-0.26
156.88,0.16,0.42,0.16,0.42,-0.41,-0.29,-0.23,-0.26,-0.26,-0.26
158.44,0.12,0.38,0.12,0.38,-0.37,-0.24,-0.19,-0.25,-0.25,-0.26
160.03,0.09,0.34,0.09,0.34,-0.33,-0.20,-0.16,-0.25,-0.25,-0.25
161.63,0.05,0.29,0.05,0.29,-0.29,-0.15,-0.12,-0.24,-0.23,-0.24
163.24,0.02,0.25,0.02,0.24,-0.24,-0.11,-0.09,-0.22,-0.22,-0.23
164.88,-0.01,0.18,-0.01,0.18,-0.18,-0.07,-0.05,-0.19,-0.19,-0.19
166.53,-0.03,0.12,-0.03,0.13,-0.13,-0.02,-0.01,-0.17,-0.17,-0.15
168.19,-0.06,0.08,-0.06,0.07,-0.08,0.02,0.02,-0.14,-0.14,-0.14
169.87,-0.09,0.02,-0.08,0.02,-0.03,0.06,0.06,-0.11,-0.11,-0.11
171.57,-0.11,-0.03,-0.11,-0.02,0.02,0.09,0.09,-0.09,-0.09,-0.08
173.29,-0.13,-0.07,-0.13,-0.07,0.07,0.13,0.13,-0.06,-0.06,-0.06
175.02,-0.15,-0.11,-0.15,-0.11,0.11,0.17,0.17,-0.04,-0.04,-0.04
176.77,-0.18,-0.16,-0.18,-0.15,0.16,0.21,0.21,-0.02,-0.02,-0.02
178.54,-0.20,-0.19,-0.20,-0.20,0.20,0.24,0.24,0.00,0.00,-0.01
180.32,-0.22,-0.24,-0.22,-0.24,0.24,0.28,0.28,0.02,0.02,0.02
182.13,-0.25,-0.29,-0.25,-0.29,0.29,0.31,0.32,0.04,0.04,0.04
183.95,-0.27,-0.32,-0.27,-0.33,0.33,0.34,0.36,0.05,0.05,0.05
185.79,-0.30,-0.38,-0.30,-0.37,0.37,0.38,0.40,0.07,0.07,0.08
187.65,-0.32,-0.41,-0.32,-0.41,0.41,0.41,0.43,0.09,0.09,0.09
189.52,-0.34,-0.45,-0.34,-0.45,0.45,0.44,0.47,0.11,0.11,0.11
191.42,-0.36,-0.49,-0.36,-0.49,0.49,0.47,0.51,0.13,0.13,0.13
193.33,-0.38,-0.53,-0.38,-0.53,0.53,0.50,0.55,0.15,0.15,0.15
195.27,-0.40,-0.57,-0.40,-0.57,0.57,0.53,0.59,0.17,0.17,0.17
197.22,-0.42,-0.62,-0.42,-0.61,0.61,0.56,0.63,0.19,0.19,0.20
199.19,-0.44,-0.64,-0.44,-0.65,0.65,0.58,0.67,0.21,0.21,0.20
201.18,-0.46,-0.70,-0.46,-0.69,0.69,0.61,0.71,0.23,0.23,0.24
203.19,-0.48,-0.73,-0.48,-0.73,0.74,0.64,0.75,0.26,0.26,0.25
205.23,-0.50,-0.76,-0.50,-0.78,0.78,0.66,0.79,0.28,0.28,0.26
207.28,-0.52,-0.82,-0.52,-0.82,0.82,0.69,0.83,0.30,0.30,0.30
209.35,-0.54,-0.87,-0.54,-0.86,0.86,0.71,0.87,0.32,0.32,0.33
211.44,-0.56,-0.90,-0.56,-0.90,0.90,0.74,0.90,0.33,0.34,0.34
213.56,-0.58,-0.93,-0.58,-0.93,0.93,0.76,0.94,0.35,0.35,0.35
215.69,-0.59,-0.96,-0.59,-0.96,0.96,0.78,0.98,0.37,0.37,0.37
217.85,-0.61,-0.99,-0.61,-0.99,0.99,0.81,1.02,0.37,0.37,0.38
220.03,-0.63,-1.01,-0.63,-1.01,1.01,0.83,1.05,0.38,0.38,0.38
222.23,-0.64,-1.02,-0.64,-1.03,1.02,0.85,1.08,0.38,0.38,0.38
224.45,-0.66,-1.04,-0.66,-1.04,1.04,0.87,1.12,0.38,0.38,0.38
226.70,-0.68,-1.06,-0.68,-1.05,1.05,0.89,1.15,0.38,0.38,0.38
228.96,-0.69,-1.05,-0.69,-1.06,1.07,0.91,1.18,0.38,0.37,0.36
231.25,-0.71,-1.08,-0.71,-1.08,1.08,0.93,1.21,0.37,0.37,0.37
233.57,-0.73,-1.09,-0.73,-1.09,1.10,0.95,1.24,0.37,0.37,0.36
235.90,-0.75,-1.11,-0.75,-1.12,1.12,0.97,1.26,0.36,0.36,0.36
238.26,-0.77,-1.14,-0.77,-1.14,1.13,0.99,1.28,0.36,0.36,0.37
240.64,-0.79,-1.15,-0.79,-1.16,1.15,1.00,1.31,0.36,0.36,0.36
243.05,-0.81,-1.17,-0.81,-1.18,1.17,1.02,1.32,0.35,0.35,0.36
245.48,-0.83,-1.19,-0.83,-1.19,1.18,1.04,1.34,0.35,0.35,0.36
247.93,-0.85,-1.20,-0.86,-1.20,1.20,1.05,1.36,0.35,0.35,0.35
250.41,-0.88,-1.20,-0.87,-1.21,1.22,1.07,1.37,0.34,0.34,0.32
252.92,-0.89,-1.22,-0.89,-1.23,1.23,1.09,1.38,0.34,0.34,0.33
255.45,-0.91,-1.25,-0.91,-1.25,1.25,1.10,1.39,0.33,0.33,0.34
258.00,-0.93,-1.27,-0.93,-1.27,1.26,1.12,1.39,0.33,0.33,0.34
260.58,-0.95,-1.28,-0.95,-1.28,1.28,1.13,1.40,0.33,0.33,0.33
263.19,-0.97,-1.29,-0.97,-1.30,1.30,1.14,1.40,0.33,0.33,0.32
265.82,-0.99,-1.32,-0.99,-1.32,1.32,1.16,1.40,0.33,0.33,0.33
268.48,-1.00,-1.34,-1.00,-1.34,1.34,1.17,1.40,0.34,0.34,0.34
271.16,-1.02,-1.36,-1.02,-1.36,1.36,1.18,1.40,0.33,0.33,0.34
273.87,-1.04,-1.38,-1.04,-1.38,1.37,1.19,1.39,0.33,0.33,0.34
276.61,-1.06,-1.39,-1.06,-1.39,1.39,1.21,1.39,0.33,0.33,0.33
279.38,-1.07,-1.41,-1.07,-1.41,1.41,1.22,1.38,0.33,0.33,0.34
282.17,-1.09,-1.42,-1.09,-1.42,1.42,1.23,1.37,0.33,0.33,0.33
284.99,-1.11,-1.43,-1.11,-1.43,1.43,1.24,1.37,0.33,0.33,0.32
287.84,-1.12,-1.43,-1.12,-1.44,1.44,1.25,1.36,0.32,0.32,0.31
290.72,-1.14,-1.46,-1.14,-1.45,1.45,1.26,1.35,0.31,0.31,0.32
293.63,-1.16,-1.46,-1.16,-1.47,1.47,1.27,1.34,0.30,0.30,0.30
296.57,-1.18,-1.48,-1.18,-1.48,1.48,1.28,1.33,0.30,0.30,0.30
299.53,-1.20,-1.49,-1.20,-1.48,1.49,1.28,1.32,0.29,0.29,0.29
302.53,-1.21,-1.48,-1.21,-1.49,1.50,1.29,1.31,0.29,0.28,0.27
305.55,-1.23,-1.51,-1.23,-1.50,1.51,1.30,1.30,0.28,0.28,0.28
308.61,-1.25,-1.52,-1.25,-1.52,1.51,1.31,1.29,0.27,0.27,0.27
311.69,-1.26,-1.52,-1.26,-1.53,1.51,1.31,1.28,0.25,0.25,0.26
314.81,-1.27,-1.53,-1.27,-1.53,1.52,1.32,1.27,0.24,0.24,0.26
317.96,-1.29,-1.53,-1.29,-1.52,1.52,1.33,1.26,0.23,0.23,0.24
