frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
78.95,1.67,0.17,1.67,0.17,-0.17,-0.07,-0.14,1.50,1.50,1.50
79.74,1.63,0.13,1.63,0.13,-0.13,-0.03,-0.12,1.50,1.50,1.50
80.54,1.58,0.08,1.58,0.08,-0.08,0.02,-0.09,1.50,1.50,1.50
81.35,1.54,0.04,1.54,0.04,-0.04,0.06,-0.06,1.50,1.50,1.50
82.16,1.49,-0.01,1.49,-0.01,0.01,0.10,-0.03,1.50,1.50,1.50
82.98,1.45,-0.06,1.44,-0.06,0.06,0.14,0.00,1.51,1.50,1.50
83.81,1.39,-0.11,1.39,-0.11,0.11,0.18,0.03,1.51,1.50,1.50
84.65,1.33,-0.17,1.34,-0.17,0.17,0.22,0.06,1.50,1.50,1.50
85.50,1.28,-0.23,1.28,-0.23,0.22,0.25,0.09,1.50,1.50,1.50
86.35,1.22,-0.29,1.22,-0.29,0.28,0.29,0.12,1.50,1.50,1.50
87.22,1.16,-0.35,1.16,-0.35,0.35,0.32,0.15,1.50,1.50,1.50
88.09,1.09,-0.41,1.09,-0.41,0.41,0.35,0.18,1.51,1.51,1.50
88.97,1.03,-0.47,1.03,-0.47,0.48,0.38,0.21,1.51,1.51,1.50
89.86,0.96,-0.54,0.96,-0.54,0.55,0.41,0.24,1.51,1.51,1.50
90.76,0.89,-0.61,0.89,-0.61,0.61,0.44,0.28,1.50,1.50,1.50
91.66,0.83,-0.67,0.83,-0.68,0.67,0.47,0.31,1.49,1.49,1.50
92.58,0.76,-0.74,0.77,-0.73,0.73,0.50,0.34,1.48,1.49,1.50
93.51,0.72,-0.78,0.72,-0.78,0.78,0.52,0.37,1.50,1.50,1.50
94.44,0.69,-0.81,0.69,-0.82,0.82,0.55,0.40,1.51,1.51,1.50
95.39,0.65,-0.85,0.65,-0.85,0.86,0.57,0.43,1.51,1.50,1.50
96.34,0.62,-0.88,0.61,-0.89,0.88,0.60,0.46,1.50,1.50,1.50
97.30,0.58,-0.92,0.59,-0.91,0.90,0.62,0.50,1.48,1.49,1.50
98.28,0.58,-0.92,0.58,-0.92,0.91,0.64,0.53,1.49,1.49,1.50
99.26,0.59,-0.91,0.58,-0.92,0.92,0.66,0.56,1.50,1.50,1.50
100.25,0.59,-0.91,0.59,-0.91,0.91,0.67,0.59,1.51,1.51,1.50
101.25,0.60,-0.90,0.60,-0.90,0.90,0.69,0.62,1.51,1.51,1.50
102.27,0.61,-0.89,0.61,-0.89,0.89,0.71,0.65,1.50,1.50,1.50
103.29,0.63,-0.88,0.63,-0.87,0.87,0.72,0.68,1.50,1.50,1.50
104.32,0.65,-0.85,0.65,-0.85,0.85,0.73,0.72,1.50,1.50,1.50
105.37,0.67,-0.83,0.67,-0.83,0.83,0.74,0.75,1.50,1.50,1.50
106.42,0.69,-0.81,0.69,-0.81,0.81,0.75,0.78,1.50,1.50,1.50
107.48,0.72,-0.78,0.72,-0.78,0.79,0.76,0.81,1.50,1.50,1.50
108.56,0.74,-0.76,0.74,-0.76,0.76,0.77,0.84,1.50,1.50,1.50
109.64,0.76,-0.74,0.76,-0.74,0.74,0.78,0.87,1.50,1.50,1.50
110.74,0.77,-0.73,0.78,-0.73,0.72,0.78,0.89,1.50,1.50,1.50
111.85,0.79,-0.71,0.79,-0.71,0.71,0.79,0.92,1.50,1.50,1.50
112.97,0.81,-0.69,0.81,-0.69,0.69,0.79,0.95,1.51,1.51,1.50
114.10,0.83,-0.68,0.82,-0.68,0.68,0.79,0.97,1.51,1.51,1.50
115.24,0.82,-0.68,0.83,-0.68,0.68,0.79,1.00,1.50,1.50,1.50
116.39,0.82,-0.68,0.82,-0.68,0.67,0.79,1.02,1.50,1.50,1.50
117.55,0.82,-0.68,0.82,-0.68,0.68,0.79,1.05,1.50,1.50,1.50
118.73,0.82,-0.68,0.82,-0.68,0.68,0.78,1.07,1.50,1.50,1.50
119.92,0.82,-0.68,0.81,-0.69,0.69,0.78,1.09,1.51,1.51,1.50
121.12,0.80,-0.71,0.80,-0.70,0.71,0.78,1.11,1.51,1.51,1.50
122.33,0.77,-0.73,0.78,-0.73,0.73,0.78,1.12,1.50,1.50,1.50
123.55,0.75,-0.75,0.75,-0.75,0.75,0.78,1.14,1.50,1.50,1.50
124.79,0.73,-0.77,0.73,-0.77,0.77,0.78,1.15,1.50,1.50,1.50
126.03,0.70,-0.80,0.70,-0.80,0.79,0.78,1.17,1.50,1.50,1.50
127.29,0.68,-0.82,0.68,-0.82,0.82,0.79,1.18,1.50,1.50,1.50
128.57,0.65,-0.85,0.65,-0.85,0.85,0.79,1.19,1.50,1.50,1.50
129.85,0.63,-0.87,0.63,-0.87,0.87,0.81,1.20,1.50,1.50,1.50
131.15,0.60,-0.90,0.60,-0.90,0.90,0.82,1.21,1.50,1.50,1.50
132.46,0.58,-0.92,0.58,-0.92,0.93,0.84,1.21,1.50,1.50,1.50
133.79,0.55,-0.95,0.55,-0.95,0.95,0.86,1.22,1.50,1.50,1.50
135.12,0.52,-0.98,0.52,-0.98,0.98,0.89,1.22,1.50,1.50,1.50
136.48,0.49,-1.01,0.49,-1.01,1.01,0.92,1.23,1.50,1.50,1.50
137.84,0.46,-1.04,0.46,-1.04,1.04,0.95,1.23,1.50,1.50,1.50
139.22,0.43,-1.07,0.43,-1.07,1.07,0.98,1.23,1.50,1.50,1.50
140.61,0.40,-1.10,0.40,-1.10,1.10,1.02,1.24,1.50,1.50,1.50
142.02,0.37,-1.13,0.37,-1.13,1.13,1.05,1.24,1.50,1.50,1.50
143.44,0.34,-1.16,0.34,-1.16,1.16,1.09,1.24,1.50,1.50,1.50
144.87,0.31,-1.19,0.31,-1.19,1.19,1.13,1.24,1.50,1.50,1.50
146.32,0.28,-1.22,0.28,-1.22,1.22,1.17,1.24,1.50,1.50,1.50
147.78,0.25,-1.25,0.25,-1.25,1.25,1.20,1.24,1.50,1.50,1.50
149.26,0.22,-1.28,0.22,-1.28,1.28,1.24,1.24,1.50,1.50,1.50
150.75,0.19,-1.31,0.19,-1.31,1.31,1.27,1.24,1.50,1.50,1.50
152.26,0.16,-1.34,0.16,-1.34,1.34,1.31,1.25,1.50,1.50,1.50
153.78,0.13,-1.37,0.13,-1.37,1.37,1.34,1.25,1.50,1.50,1.50
155.32,0.10,-1.40,0.10,-1.40,1.40,1.37,1.25,1.50,1.50,1.50
156.88,0.07,-1.43,0.07,-1.43,1.43,1.40,1.25,1.50,1.50,1.50
158.44,0.04,-1.46,0.04,-1.46,1.46,1.43,1.26,1.50,1.50,1.50
160.03,0.01,-1.49,0.01,-1.49,1.49,1.46,1.26,1.50,1.50,1.50
161.63,-0.01,-1.52,-0.01,-1.52,1.52,1.49,1.26,1.50,1.50,1.50
163.24,-0.04,-1.54,-0.04,-1.54,1.54,1.51,1.27,1.50,1.50,1.50
164.88,-0.07,-1.57,-0.07,-1.57,1.57,1.54,1.28,1.50,1.50,1.50
166.53,-0.10,-1.60,-0.10,-1.60,1.60,1.56,1.28,1.50,1.50,1.50
168.19,-0.13,-1.63,-0.13,-1.63,1.63,1.58,1.29,1.50,1.50,1.50
169.87,-0.16,-1.66,-0.16,-1.66,1.66,1.61,1.30,1.50,1.50,1.50
171.57,-0.18,-1.69,-0.18,-1.68,1.68,1.63,1.31,1.50,1.50,1.50
173.29,-0.21,-1.71,-0.21,-1.71,1.71,1.65,1.32,1.50,1.50,1.50
175.02,-0.23,-1.73,-0.23,-1.73,1.73,1.67,1.33,1.50,1.50,1.50
176.77,-0.26,-1.76,-0.26,-1.76,1.76,1.69,1.35,1.50,1.50,1.50
178.54,-0.28,-1.78,-0.28,-1.78,1.78,1.70,1.36,1.50,1.50,1.50
180.32,-0.30,-1.80,-0.30,-1.80,1.80,1.72,1.38,1.50,1.50,1.50
182.13,-0.32,-1.82,-0.32,-1.82,1.82,1.74,1.39,1.50,1.50,1.50
183.95,-0.34,-1.84,-0.34,-1.84,1.84,1.75,1.41,1.50,1.50,1.50
185.79,-0.36,-1.86,-0.36,-1.86,1.86,1.77,1.43,1.50,1.50,1.50
187.65,-0.38,-1.88,-0.38,-1.88,1.88,1.79,1.45,1.50,1.50,1.50
189.52,-0.40,-1.90,-0.40,-1.90,1.89,1.80,1.47,1.50,1.50,1.50
191.42,-0.41,-1.91,-0.41,-1.91,1.90,1.81,1.49,1.49,1.49,1.50
193.33,-0.41,-1.91,-0.41,-1.91,1.91,1.83,1.51,1.50,1.50,1.50
195.27,-0.41,-1.91,-0.41,-1.92,1.92,1.84,1.54,1.50,1.50,1.50
197.22,-0.41,-1.92,-0.41,-1.92,1.92,1.85,1.56,1.50,1.50,1.50
199.19,-0.42,-1.92,-0.42,-1.92,1.92,1.86,1.58,1.50,1.50,1.50
201.18,-0.42,-1.92,-0.42,-1.92,1.92,1.88,1.61,1.50,1.50,1.50
203.19,-0.42,-1.92,-0.42,-1.92,1.92,1.89,1.63,1.50,1.50,1.50
205.23,-0.43,-1.93,-0.43,-1.93,1.93,1.90,1.66,1.50,1.50,1.50
207.28,-0.43,-1.93,-0.43,-1.93,1.93,1.91,1.69,1.50,1.50,1.50
209.35,-0.44,-1.94,-0.43,-1.94,1.94,1.92,1.71,1.50,1.50,1.50
211.44,-0.44,-1.94,-0.44,-1.94,1.95,1.93,1.74,1.51,1.50,1.50
213.56,-0.45,-1.95,-0.45,-1.95,1.96,1.94,1.77,1.51,1.51,1.50
215.69,-0.46,-1.96,-0.46,-1.96,1.96,1.95,1.80,1.50,1.50,1.50
217.85,-0.47,-1.97,-0.47,-1.97,1.97,1.96,1.82,1.50,1.50,1.50
220.03,-0.48,-1.99,-0.48,-1.99,1.98,1.96,1.85,1.50,1.50,1.50
222.23,-0.50,-2.00,-0.49,-1.99,1.99,1.97,1.88,1.49,1.50,1.50
224.45,-0.50,-2.00,-0.50,-2.00,2.00,1.98,1.90,1.50,1.50,1.50
226.70,-0.50,-2.00,-0.50,-2.00,2.00,1.99,1.93,1.50,1.50,1.50
228.96,-0.50,-2.00,-0.50,-2.00,2.01,1.99,1.95,1.50,1.50,1.50
231.25,-0.50,-2.01,-0.50,-2.01,2.01,2.00,1.98,1.50,1.50,1.50
233.57,-0.51,-2.01,-0.51,-2.01,2.01,2.01,2.00,1.50,1.50,1.50
235.90,-0.51,-2.01,-0.51,-2.01,2.01,2.01,2.02,1.50,1.50,1.50
238.26,-0.51,-2.01,-0.51,-2.01,2.01,2.02,2.04,1.50,1.50,1.50
240.64,-0.51,-2.01,-0.51,-2.01,2.01,2.03,2.06,1.50,1.50,1.50
243.05,-0.52,-2.02,-0.52,-2.02,2.02,2.03,2.08,1.50,1.50,1.50
245.48,-0.52,-2.02,-0.52,-2.02,2.02,2.04,2.10,1.51,1.51,1.50
247.93,-0.52,-2.03,-0.53,-2.03,2.03,2.04,2.11,1.51,1.51,1.50
250.41,-0.54,-2.04,-0.54,-2.04,2.04,2.04,2.12,1.51,1.51,1.50
252.92,-0.55,-2.05,-0.55,-2.05,2.05,2.05,2.14,1.50,1.50,1.50
255.45,-0.56,-2.06,-0.56,-2.07,2.06,2.05,2.15,1.50,1.50,1.50
258.00,-0.58,-2.08,-0.58,-2.08,2.07,2.06,2.15,1.50,1.50,1.50
260.58,-0.59,-2.09,-0.59,-2.09,2.08,2.06,2.16,1.49,1.50,1.50
263.19,-0.59,-2.09,-0.59,-2.09,2.09,2.06,2.17,1.50,1.50,1.50
265.82,-0.59,-2.09,-0.59,-2.09,2.09,2.07,2.17,1.50,1.50,1.50
268.48,-0.59,-2.09,-0.59,-2.09,2.10,2.07,2.18,1.50,1.50,1.50
271.16,-0.59,-2.10,-0.59,-2.10,2.10,2.07,2.18,1.50,1.50,1.50
273.87,-0.60,-2.10,-0.60,-2.10,2.10,2.08,2.18,1.50,1.50,1.50
276.61,-0.60,-2.10,-0.60,-2.10,2.10,2.08,2.18,1.50,1.50,1.50
279.38,-0.60,-2.10,-0.60,-2.10,2.10,2.08,2.19,1.50,1.50,1.50
282.17,-0.60,-2.10,-0.60,-2.10,2.10,2.08,2.19,1.50,1.50,1.50
284.99,-0.60,-2.10,-0.60,-2.10,2.10,2.08,2.19,1.50,1.50,1.50
287.84,-0.60,-2.10,-0.60,-2.10,2.10,2.09,2.19,1.50,1.50,1.50
290.72,-0.60,-2.10,-0.60,-2.10,2.10,2.09,2.19,1.50,1.50,1.50
293.63,-0.60,-2.10,-0.60,-2.10,2.10,2.09,2.19,1.50,1.50,1.50
296.57,-0.60,-2.10,-0.60,-2.10,2.10,2.09,2.19,1.50,1.50,1.50
299.53,-0.60,-2.10,-0.60,-2.10,2.10,2.09,2.19,1.50,1.50,1.50
302.53,-0.60,-2.10,-0.60,-2.10,2.10,2.10,2.20,1.50,1.50,1.50
305.55,-0.60,-2.10,-0.60,-2.10,2.10,2.10,2.20,1.50,1.50,1.50
308.61,-0.60,-2.11,-0.60,-2.10,2.10,2.10,2.21,1.50,1.50,1.50
311.69,-0.61,-2.11,-0.61,-2.11,2.11,2.10,2.21,1.50,1.50,1.50
314.81,-0.62,-2.12,-0.61,-2.12,2.12,2.11,2.22,1.50,1.50,1.50
317.96,-0.62,-2.12,-0.62,-2.12,2.12,2.11,2.23,1.50,1.50,1.50
321.14,-0.63,-2.13,-0.63,-2.13,2.13,2.11,2.24,1.50,1.50,1.50
324.35,-0.64,-2.14,-0.64,-2.14,2.14,2.12,2.25,1.50,1.50,1.50
327.59,-0.65,-2.15,-0.65,-2.15,2.15,2.12,2.27,1.50,1.50,1.50
330.87,-0.66,-2.16,-0.66,-2.16,2.16,2.13,2.28,1.50,1.50,1.50
334.18,-0.67,-2.17,-0.67,-2.17,2.17,2.13,2.30,1.50,1.50,1.50
337.52,-0.68,-2.19,-0.69,-2.19,2.19,2.14,2.32,1.50,1.50,1.50
340.90,-0.70,-2.20,-0.70,-2.20,2.20,2.15,2.34,1.50,1.50,1.50
344.30,-0.71,-2.21,-0.71,-2.21,2.21,2.15,2.36,1.50,1.50,1.50
347.75,-0.72,-2.22,-0.72,-2.22,2.22,2.16,2.38,1.50,1.50,1.50
351.23,-0.74,-2.24,-0.74,-2.24,2.24,2.17,2.41,1.50,1.50,1.50
354.74,-0.75,-2.25,-0.75,-2.25,2.25,2.18,2.44,1.50,1.50,1.50
358.28,-0.76,-2.27,-0.76,-2.27,2.27,2.19,2.47,1.50,1.50,1.50
361.87,-0.78,-2.28,-0.78,-2.28,2.28,2.20,2.50,1.50,1.50,1.50
365.49,-0.80,-2.30,-0.80,-2.30,2.30,2.21,2.53,1.50,1.50,1.50
369.14,-0.81,-2.31,-0.81,-2.31,2.31,2.23,2.57,1.50,1.50,1.50
372.83,-0.83,-2.33,-0.83,-2.33,2.33,2.24,2.60,1.50,1.50,1.50
