frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
29.19,4.33,4.61,4.33,4.61,-4.62,-4.74,-5.46,-0.29,-0.29,-0.28
29.48,4.32,4.57,4.32,4.57,-4.58,-4.69,-5.52,-0.26,-0.26,-0.25
29.78,4.31,4.54,4.31,4.53,-4.53,-4.63,-5.57,-0.22,-0.22,-0.22
30.08,4.30,4.49,4.30,4.50,-4.49,-4.58,-5.62,-0.19,-0.19,-0.19
30.38,4.29,4.46,4.29,4.46,-4.45,-4.53,-5.65,-0.16,-0.16,-0.17
30.68,4.28,4.42,4.28,4.42,-4.41,-4.48,-5.68,-0.14,-0.14,-0.14
30.99,4.26,4.38,4.26,4.38,-4.37,-4.42,-5.70,-0.11,-0.11,-0.12
31.30,4.24,4.33,4.24,4.33,-4.33,-4.37,-5.71,-0.09,-0.09,-0.09
31.61,4.23,4.29,4.23,4.29,-4.29,-4.32,-5.71,-0.06,-0.06,-0.06
31.93,4.21,4.25,4.21,4.24,-4.24,-4.27,-5.70,-0.03,-0.03,-0.04
32.24,4.19,4.19,4.19,4.20,-4.20,-4.22,-5.68,-0.01,-0.01,-0.00
32.57,4.17,4.15,4.17,4.15,-4.15,-4.17,-5.66,0.02,0.02,0.02
32.89,4.15,4.11,4.15,4.11,-4.11,-4.12,-5.63,0.04,0.05,0.05
33.22,4.14,4.06,4.14,4.06,-4.07,-4.07,-5.59,0.07,0.07,0.07
33.55,4.12,4.02,4.12,4.02,-4.02,-4.03,-5.54,0.10,0.10,0.10
33.89,4.10,3.98,4.10,3.98,-3.98,-3.98,-5.48,0.12,0.12,0.13
34.23,4.09,3.94,4.09,3.94,-3.94,-3.93,-5.42,0.15,0.15,0.14
34.57,4.07,3.90,4.07,3.90,-3.89,-3.89,-5.36,0.18,0.17,0.17
34.92,4.05,3.86,4.05,3.86,-3.85,-3.84,-5.29,0.20,0.20,0.19
35.27,4.03,3.80,4.03,3.81,-3.81,-3.80,-5.21,0.22,0.22,0.22
35.62,4.01,3.78,4.01,3.77,-3.77,-3.75,-5.14,0.23,0.23,0.23
35.97,3.99,3.73,3.99,3.73,-3.74,-3.71,-5.06,0.25,0.25,0.26
36.33,3.97,3.69,3.97,3.70,-3.70,-3.67,-4.97,0.27,0.27,0.27
36.70,3.95,3.67,3.95,3.66,-3.67,-3.63,-4.89,0.28,0.28,0.28
37.06,3.93,3.64,3.93,3.64,-3.64,-3.58,-4.81,0.29,0.29,0.29
37.43,3.91,3.61,3.91,3.61,-3.61,-3.55,-4.72,0.30,0.30,0.30
37.81,3.88,3.58,3.88,3.58,-3.58,-3.51,-4.63,0.30,0.30,0.30
38.19,3.86,3.55,3.86,3.55,-3.55,-3.47,-4.55,0.31,0.31,0.31
38.57,3.84,3.52,3.84,3.52,-3.52,-3.43,-4.46,0.31,0.31,0.32
38.95,3.82,3.50,3.82,3.50,-3.50,-3.40,-4.38,0.32,0.32,0.32
39.34,3.79,3.47,3.79,3.47,-3.47,-3.36,-4.30,0.32,0.32,0.32
39.74,3.76,3.44,3.76,3.44,-3.44,-3.33,-4.22,0.33,0.33,0.32
40.14,3.73,3.41,3.73,3.41,-3.41,-3.30,-4.14,0.33,0.33,0.33
40.54,3.70,3.37,3.70,3.37,-3.38,-3.27,-4.06,0.33,0.33,0.33
40.94,3.68,3.35,3.68,3.35,-3.35,-3.24,-3.98,0.33,0.33,0.33
41.35,3.65,3.32,3.65,3.32,-3.32,-3.21,-3.91,0.33,0.33,0.33
41.76,3.63,3.30,3.63,3.30,-3.30,-3.18,-3.84,0.33,0.33,0.33
42.18,3.60,3.27,3.60,3.27,-3.27,-3.15,-3.77,0.33,0.33,0.33
42.60,3.58,3.25,3.58,3.25,-3.25,-3.13,-3.70,0.33,0.33,0.33
43.03,3.55,3.23,3.55,3.23,-3.23,-3.10,-3.64,0.33,0.33,0.32
43.46,3.53,3.21,3.53,3.21,-3.20,-3.08,-3.58,0.32,0.32,0.32
43.90,3.50,3.18,3.50,3.18,-3.18,-3.06,-3.52,0.32,0.32,0.32
44.33,3.47,3.16,3.47,3.16,-3.16,-3.04,-3.47,0.31,0.31,0.31
44.78,3.44,3.14,3.44,3.14,-3.14,-3.02,-3.41,0.30,0.30,0.30
45.23,3.41,3.11,3.41,3.12,-3.12,-3.00,-3.36,0.29,0.29,0.30
45.68,3.38,3.10,3.38,3.10,-3.10,-2.99,-3.31,0.28,0.28,0.28
46.13,3.34,3.09,3.34,3.08,-3.08,-2.97,-3.27,0.26,0.26,0.26
46.60,3.31,3.07,3.31,3.07,-3.07,-2.96,-3.23,0.25,0.25,0.24
47.06,3.28,3.05,3.28,3.05,-3.05,-2.94,-3.19,0.23,0.23,0.23
47.53,3.25,3.03,3.25,3.03,-3.04,-2.93,-3.15,0.22,0.22,0.23
48.01,3.23,3.03,3.23,3.02,-3.02,-2.92,-3.12,0.21,0.21,0.20
48.49,3.20,3.00,3.20,3.01,-3.01,-2.91,-3.08,0.19,0.19,0.19
48.97,3.17,2.99,3.17,2.99,-2.99,-2.90,-3.05,0.18,0.18,0.18
49.46,3.14,2.97,3.14,2.97,-2.97,-2.90,-3.02,0.16,0.16,0.17
49.96,3.11,2.96,3.11,2.96,-2.96,-2.89,-3.00,0.15,0.15,0.14
50.46,3.08,2.94,3.08,2.94,-2.94,-2.88,-2.97,0.14,0.14,0.14
50.96,3.05,2.92,3.05,2.92,-2.92,-2.88,-2.95,0.13,0.13,0.13
51.47,3.02,2.90,3.02,2.90,-2.90,-2.87,-2.93,0.12,0.12,0.12
51.99,3.00,2.89,3.00,2.88,-2.88,-2.87,-2.91,0.12,0.12,0.11
52.51,2.97,2.87,2.97,2.86,-2.86,-2.86,-2.89,0.11,0.11,0.10
53.03,2.95,2.83,2.95,2.84,-2.84,-2.86,-2.87,0.11,0.11,0.11
53.56,2.92,2.82,2.92,2.82,-2.82,-2.85,-2.86,0.10,0.10,0.10
54.10,2.90,2.80,2.90,2.80,-2.80,-2.85,-2.84,0.09,0.09,0.09
54.64,2.87,2.78,2.87,2.78,-2.79,-2.84,-2.83,0.08,0.08,0.09
55.18,2.84,2.77,2.84,2.77,-2.77,-2.83,-2.81,0.07,0.07,0.07
55.74,2.81,2.76,2.81,2.75,-2.75,-2.82,-2.80,0.06,0.06,0.05
56.29,2.78,2.73,2.78,2.74,-2.73,-2.81,-2.78,0.05,0.05,0.04
56.86,2.75,2.71,2.75,2.72,-2.71,-2.80,-2.76,0.03,0.03,0.04
57.42,2.71,2.70,2.71,2.70,-2.70,-2.79,-2.75,0.02,0.02,0.01
58.00,2.68,2.68,2.68,2.68,-2.68,-2.78,-2.73,0.00,0.01,0.00
58.58,2.66,2.66,2.66,2.66,-2.66,-2.76,-2.71,-0.01,-0.01,0.00
59.16,2.63,2.64,2.63,2.64,-2.65,-2.74,-2.70,-0.02,-0.02,-0.01
59.76,2.60,2.62,2.60,2.63,-2.63,-2.72,-2.68,-0.03,-0.03,-0.02
60.35,2.57,2.62,2.57,2.62,-2.62,-2.70,-2.66,-0.05,-0.05,-0.05
60.96,2.54,2.61,2.54,2.61,-2.61,-2.67,-2.63,-0.07,-0.07,-0.07
61.57,2.50,2.60,2.50,2.60,-2.60,-2.65,-2.61,-0.10,-0.10,-0.10
62.18,2.46,2.59,2.46,2.59,-2.59,-2.62,-2.58,-0.12,-0.12,-0.13
62.80,2.43,2.58,2.43,2.58,-2.57,-2.59,-2.56,-0.15,-0.14,-0.15
63.43,2.39,2.56,2.39,2.56,-2.56,-2.56,-2.53,-0.16,-0.16,-0.17
64.07,2.36,2.54,2.36,2.54,-2.54,-2.52,-2.50,-0.18,-0.18,-0.18
64.71,2.33,2.52,2.33,2.52,-2.52,-2.49,-2.46,-0.19,-0.19,-0.19
65.35,2.30,2.50,2.30,2.49,-2.50,-2.45,-2.43,-0.20,-0.20,-0.20
66.01,2.26,2.47,2.26,2.47,-2.48,-2.42,-2.39,-0.21,-0.21,-0.21
66.67,2.23,2.44,2.23,2.45,-2.45,-2.38,-2.35,-0.22,-0.22,-0.21
67.33,2.20,2.43,2.20,2.43,-2.42,-2.35,-2.32,-0.23,-0.23,-0.23
68.01,2.16,2.40,2.16,2.40,-2.40,-2.31,-2.28,-0.23,-0.23,-0.24
68.69,2.13,2.38,2.13,2.38,-2.37,-2.28,-2.23,-0.24,-0.24,-0.25
69.37,2.09,2.34,2.09,2.34,-2.34,-2.24,-2.19,-0.25,-0.25,-0.25
70.07,2.05,2.31,2.05,2.31,-2.31,-2.21,-2.15,-0.27,-0.26,-0.26
70.77,2.01,2.28,2.01,2.28,-2.29,-2.18,-2.10,-0.28,-0.28,-0.27
71.48,1.97,2.25,1.97,2.25,-2.26,-2.15,-2.06,-0.29,-0.29,-0.29
72.19,1.92,2.23,1.92,2.23,-2.23,-2.12,-2.01,-0.31,-0.31,-0.31
72.91,1.88,2.21,1.88,2.21,-2.20,-2.09,-1.97,-0.32,-0.32,-0.33
73.64,1.83,2.18,1.83,2.18,-2.18,-2.07,-1.92,-0.34,-0.34,-0.35
74.38,1.79,2.15,1.79,2.15,-2.15,-2.05,-1.88,-0.36,-0.36,-0.36
75.12,1.74,2.12,1.75,2.12,-2.13,-2.02,-1.83,-0.38,-0.38,-0.38
75.87,1.70,2.09,1.70,2.09,-2.10,-2.00,-1.78,-0.40,-0.40,-0.39
76.63,1.66,2.07,1.66,2.07,-2.07,-1.98,-1.74,-0.41,-0.41,-0.41
77.40,1.62,2.04,1.62,2.04,-2.04,-1.96,-1.69,-0.42,-0.42,-0.42
78.17,1.58,2.02,1.58,2.01,-2.01,-1.94,-1.65,-0.43,-0.43,-0.44
78.95,1.53,1.97,1.53,1.98,-1.97,-1.92,-1.60,-0.44,-0.44,-0.44
79.74,1.48,1.94,1.48,1.94,-1.94,-1.90,-1.56,-0.46,-0.46,-0.46
80.54,1.43,1.90,1.43,1.90,-1.90,-1.88,-1.52,-0.47,-0.47,-0.47
81.35,1.38,1.87,1.38,1.87,-1.87,-1.85,-1.47,-0.48,-0.49,-0.49
82.16,1.33,1.82,1.33,1.83,-1.83,-1.82,-1.43,-0.50,-0.50,-0.49
82.98,1.28,1.79,1.28,1.79,-1.79,-1.78,-1.39,-0.51,-0.51,-0.51
83.81,1.22,1.75,1.22,1.75,-1.75,-1.75,-1.35,-0.53,-0.53,-0.53
84.65,1.17,1.72,1.17,1.72,-1.71,-1.71,-1.31,-0.54,-0.54,-0.54
85.50,1.12,1.68,1.12,1.68,-1.68,-1.66,-1.27,-0.56,-0.56,-0.56
86.35,1.07,1.64,1.07,1.64,-1.64,-1.61,-1.23,-0.57,-0.57,-0.57
87.22,1.01,1.59,1.01,1.60,-1.60,-1.56,-1.20,-0.59,-0.59,-0.58
88.09,0.96,1.56,0.96,1.55,-1.56,-1.51,-1.16,-0.60,-0.60,-0.60
88.97,0.91,1.51,0.90,1.51,-1.51,-1.45,-1.12,-0.61,-0.61,-0.61
89.86,0.85,1.47,0.85,1.47,-1.47,-1.40,-1.09,-0.62,-0.62,-0.62
90.76,0.79,1.42,0.79,1.42,-1.42,-1.35,-1.05,-0.63,-0.63,-0.63
91.66,0.73,1.38,0.73,1.37,-1.37,-1.29,-1.02,-0.64,-0.64,-0.65
92.58,0.68,1.32,0.68,1.32,-1.32,-1.24,-0.99,-0.64,-0.64,-0.65
93.51,0.62,1.26,0.62,1.26,-1.27,-1.19,-0.96,-0.64,-0.64,-0.64
94.44,0.57,1.20,0.57,1.20,-1.21,-1.14,-0.93,-0.64,-0.64,-0.63
95.39,0.52,1.15,0.52,1.15,-1.15,-1.09,-0.89,-0.63,-0.63,-0.63
96.34,0.47,1.10,0.47,1.10,-1.09,-1.04,-0.87,-0.62,-0.62,-0.63
97.30,0.43,1.04,0.43,1.04,-1.02,-1.00,-0.84,-0.60,-0.59,-0.61
98.28,0.40,0.97,0.40,0.97,-0.96,-0.96,-0.81,-0.56,-0.56,-0.57
99.26,0.37,0.90,0.37,0.89,-0.89,-0.92,-0.78,-0.51,-0.52,-0.52
100.25,0.35,0.82,0.35,0.82,-0.82,-0.88,-0.75,-0.48,-0.48,-0.47
101.25,0.32,0.73,0.33,0.75,-0.76,-0.84,-0.73,-0.43,-0.42,-0.41
102.27,0.34,0.69,0.34,0.69,-0.70,-0.81,-0.70,-0.36,-0.37,-0.36
103.29,0.35,0.65,0.34,0.64,-0.65,-0.77,-0.68,-0.30,-0.30,-0.30
104.32,0.36,0.60,0.36,0.60,-0.60,-0.74,-0.65,-0.24,-0.24,-0.24
105.37,0.37,0.56,0.38,0.56,-0.57,-0.71,-0.63,-0.20,-0.19,-0.18
106.42,0.41,0.53,0.41,0.54,-0.54,-0.69,-0.61,-0.13,-0.13,-0.12
107.48,0.46,0.53,0.45,0.52,-0.52,-0.66,-0.59,-0.06,-0.06,-0.07
108.56,0.50,0.51,0.50,0.51,-0.50,-0.63,-0.56,0.00,-0.00,-0.01
109.64,0.55,0.50,0.55,0.50,-0.49,-0.61,-0.54,0.06,0.06,0.05
110.74,0.59,0.49,0.59,0.48,-0.48,-0.59,-0.52,0.11,0.11,0.11
111.85,0.63,0.47,0.63,0.47,-0.48,-0.56,-0.50,0.16,0.16,0.16
112.97,0.68,0.46,0.68,0.46,-0.47,-0.54,-0.49,0.20,0.20,0.22
114.10,0.72,0.46,0.72,0.47,-0.47,-0.52,-0.47,0.24,0.25,0.26
115.24,0.76,0.48,0.76,0.48,-0.48,-0.50,-0.45,0.29,0.28,0.28
116.39,0.78,0.49,0.78,0.48,-0.48,-0.48,-0.43,0.31,0.31,0.30
117.55,0.81,0.48,0.81,0.49,-0.48,-0.46,-0.42,0.33,0.33,0.33
118.73,0.83,0.48,0.83,0.48,-0.48,-0.45,-0.40,0.35,0.35,0.35
119.92,0.85,0.49,0.85,0.48,-0.48,-0.43,-0.39,0.37,0.37,0.37
121.12,0.86,0.47,0.86,0.48,-0.48,-0.41,-0.37,0.38,0.38,0.39
122.33,0.86,0.47,0.86,0.47,-0.47,-0.39,-0.36,0.39,0.39,0.39
123.55,0.86,0.46,0.86,0.46,-0.46,-0.38,-0.35,0.39,0.40,0.40
124.79,0.86,0.45,0.86,0.45,-0.45,-0.36,-0.34,0.40,0.40,0.41
126.03,0.85,0.44,0.85,0.44,-0.44,-0.34,-0.33,0.41,0.41,0.41
127.29,0.83,0.43,0.83,0.43,-0.43,-0.33,-0.32,0.40,0.40,0.40
128.57,0.81,0.41,0.81,0.41,-0.41,-0.31,-0.31,0.40,0.40,0.40
129.85,0.79,0.40,0.79,0.40,-0.40,-0.30,-0.30,0.40,0.40,0.40
131.15,0.77,0.38,0.77,0.38,-0.38,-0.28,-0.29,0.40,0.40,0.39
132.46,0.74,0.35,0.74,0.36,-0.36,-0.26,-0.28,0.39,0.39,0.39
133.79,0.71,0.33,0.71,0.33,-0.33,-0.25,-0.27,0.38,0.38,0.38
135.12,0.68,0.31,0.68,0.30,-0.31,-0.23,-0.27,0.37,0.37,0.37
136.48,0.65,0.27,0.65,0.28,-0.28,-0.21,-0.26,0.37,0.37,0.38
137.84,0.62,0.25,0.62,0.25,-0.25,-0.20,-0.26,0.37,0.37,0.37
139.22,0.59,0.23,0.59,0.23,-0.22,-0.18,-0.25,0.36,0.36,0.35
140.61,0.55,0.20,0.55,0.20,-0.19,-0.16,-0.25,0.36,0.36,0.36
142.02,0.52,0.17,0.52,0.17,-0.16,-0.14,-0.24,0.36,0.36,0.36
143.44,0.49,0.14,0.49,0.13,-0.13,-0.13,-0.24,0.36,0.36,0.35
144.87,0.45,0.09,0.45,0.09,-0.10,-0.11,-0.23,0.35,0.35,0.36
146.32,0.41,0.06,0.41,0.06,-0.07,-0.09,-0.23,0.35,0.35,0.35
147.78,0.38,0.03,0.38,0.03,-0.04,-0.07,-0.23,0.34,0.34,0.35
149.26,0.34,0.00,0.34,0.01,-0.01,-0.05,-0.22,0.33,0.33,0.34
150.75,0.30,-0.01,0.30,-0.02,0.02,-0.04,-0.22,0.32,0.32,0.31
152.26,0.27,-0.05,0.27,-0.04,0.05,-0.02,-0.22,0.31,0.31,0.31
153.78,0.23,-0.06,0.23,-0.07,0.07,-0.00,-0.22,0.30,0.30,0.29
155.32,0.19,-0.09,0.19,-0.09,0.09,0.02,-0.22,0.28,0.28,0.28
156.88,0.16,-0.10,0.16,-0.10,0.10,0.03,-0.21,0.26,0.26,0.26
158.44,0.12,-0.12,0.12,-0.12,0.12,0.05,-0.21,0.24,0.24,0.24
160.03,0.09,-0.13,0.09,-0.13,0.13,0.06,-0.21,0.22,0.22,0.22
161.63,0.05,-0.14,0.05,-0.14,0.14,0.08,-0.21,0.19,0.19,0.20
163.24,0.02,-0.14,0.02,-0.14,0.14,0.09,-0.21,0.16,0.16,0.16
164.88,-0.01,-0.15,-0.01,-0.14,0.14,0.10,-0.21,0.14,0.14,0.14
166.53,-0.03,-0.14,-0.03,-0.14,0.14,0.11,-0.21,0.11,0.11,0.10
168.19,-0.06,-0.14,-0.06,-0.14,0.14,0.12,-0.20,0.08,0.08,0.08
169.87,-0.09,-0.13,-0.08,-0.13,0.13,0.12,-0.20,0.04,0.04,0.04
171.57,-0.11,-0.12,-0.11,-0.12,0.12,0.13,-0.20,0.01,0.01,0.01
173.29,-0.13,-0.11,-0.13,-0.11,0.11,0.13,-0.20,-0.02,-0.02,-0.02
175.02,-0.15,-0.10,-0.15,-0.10,0.10,0.13,-0.20,-0.05,-0.05,-0.05
176.77,-0.18,-0.09,-0.18,-0.09,0.09,0.12,-0.20,-0.08,-0.08,-0.08
178.54,-0.20,-0.08,-0.20,-0.08,0.08,0.12,-0.20,-0.12,-0.12,-0.12
180.32,-0.22,-0.07,-0.22,-0.07,0.07,0.11,-0.20,-0.15,-0.15,-0.16
182.13,-0.25,-0.06,-0.25,-0.06,0.06,0.10,-0.20,-0.18,-0.19,-0.19
183.95,-0.27,-0.06,-0.27,-0.05,0.05,0.08,-0.20,-0.22,-0.22,-0.22
185.79,-0.30,-0.04,-0.30,-0.04,0.04,0.07,-0.20,-0.25,-0.25,-0.25
187.65,-0.32,-0.03,-0.32,-0.03,0.03,0.05,-0.20,-0.29,-0.29,-0.28
189.52,-0.34,-0.01,-0.34,-0.02,0.02,0.04,-0.20,-0.32,-0.32,-0.32
191.42,-0.36,-0.01,-0.36,-0.00,0.00,0.02,-0.20,-0.36,-0.36,-0.35
193.33,-0.38,0.01,-0.38,0.01,-0.01,-0.00,-0.20,-0.39,-0.39,-0.39
195.27,-0.40,0.03,-0.40,0.03,-0.03,-0.02,-0.20,-0.43,-0.43,-0.43
197.22,-0.42,0.05,-0.42,0.05,-0.04,-0.04,-0.20,-0.46,-0.46,-0.47
199.19,-0.44,0.06,-0.44,0.06,-0.06,-0.06,-0.20,-0.50,-0.50,-0.50
201.18,-0.46,0.08,-0.46,0.08,-0.08,-0.08,-0.20,-0.54,-0.54,-0.54
203.19,-0.48,0.09,-0.48,0.09,-0.09,-0.11,-0.20,-0.58,-0.58,-0.58
205.23,-0.50,0.11,-0.50,0.11,-0.11,-0.13,-0.20,-0.61,-0.61,-0.61
207.28,-0.52,0.12,-0.52,0.13,-0.13,-0.15,-0.20,-0.65,-0.65,-0.65
209.35,-0.54,0.15,-0.54,0.14,-0.14,-0.17,-0.20,-0.69,-0.69,-0.69
211.44,-0.56,0.16,-0.56,0.16,-0.16,-0.19,-0.21,-0.72,-0.72,-0.72
213.56,-0.58,0.18,-0.58,0.18,-0.18,-0.21,-0.21,-0.75,-0.75,-0.76
215.69,-0.59,0.19,-0.59,0.19,-0.19,-0.24,-0.21,-0.79,-0.79,-0.79
217.85,-0.61,0.21,-0.61,0.21,-0.21,-0.26,-0.21,-0.82,-0.82,-0.82
220.03,-0.63,0.23,-0.63,0.23,-0.23,-0.28,-0.22,-0.86,-0.86,-0.86
222.23,-0.64,0.25,-0.64,0.25,-0.25,-0.30,-0.22,-0.90,-0.90,-0.89
224.45,-0.66,0.27,-0.66,0.27,-0.27,-0.32,-0.22,-0.93,-0.93,-0.93
226.70,-0.68,0.30,-0.68,0.30,-0.30,-0.34,-0.23,-0.97,-0.97,-0.98
228.96,-0.69,0.32,-0.69,0.32,-0.32,-0.36,-0.23,-1.01,-1.01,-1.01
231.25,-0.71,0.34,-0.71,0.34,-0.34,-0.37,-0.24,-1.05,-1.05,-1.05
233.57,-0.73,0.36,-0.73,0.36,-0.36,-0.39,-0.25,-1.09,-1.09,-1.09
235.90,-0.75,0.38,-0.75,0.38,-0.37,-0.41,-0.25,-1.13,-1.13,-1.13
238.26,-0.77,0.40,-0.77,0.39,-0.39,-0.43,-0.26,-1.16,-1.16,-1.17
240.64,-0.79,0.40,-0.79,0.40,-0.41,-0.45,-0.27,-1.20,-1.20,-1.19
243.05,-0.81,0.42,-0.81,0.42,-0.42,-0.47,-0.28,-1.23,-1.23,-1.23
245.48,-0.83,0.43,-0.83,0.43,-0.44,-0.48,-0.29,-1.27,-1.27,-1.27
247.93,-0.85,0.46,-0.86,0.45,-0.45,-0.50,-0.30,-1.31,-1.31,-1.31
250.41,-0.88,0.46,-0.87,0.47,-0.47,-0.52,-0.31,-1.34,-1.34,-1.34
252.92,-0.89,0.48,-0.89,0.49,-0.49,-0.54,-0.33,-1.38,-1.38,-1.37
255.45,-0.91,0.51,-0.91,0.50,-0.51,-0.56,-0.34,-1.42,-1.42,-1.42
258.00,-0.93,0.53,-0.93,0.53,-0.53,-0.57,-0.36,-1.46,-1.46,-1.46
260.58,-0.95,0.55,-0.95,0.55,-0.55,-0.59,-0.37,-1.50,-1.50,-1.50
263.19,-0.97,0.57,-0.97,0.57,-0.57,-0.61,-0.39,-1.54,-1.54,-1.54
265.82,-0.99,0.59,-0.99,0.59,-0.59,-0.63,-0.41,-1.58,-1.58,-1.58
268.48,-1.00,0.61,-1.00,0.61,-0.61,-0.64,-0.42,-1.62,-1.62,-1.62
271.16,-1.02,0.63,-1.02,0.63,-0.64,-0.66,-0.44,-1.66,-1.66,-1.66
273.87,-1.04,0.66,-1.04,0.66,-0.66,-0.68,-0.46,-1.70,-1.70,-1.70
276.61,-1.06,0.68,-1.06,0.68,-0.68,-0.70,-0.48,-1.74,-1.74,-1.74
279.38,-1.07,0.72,-1.07,0.71,-0.70,-0.72,-0.50,-1.78,-1.78,-1.79
282.17,-1.09,0.73,-1.09,0.73,-0.72,-0.73,-0.53,-1.81,-1.81,-1.82
284.99,-1.11,0.74,-1.11,0.75,-0.74,-0.75,-0.55,-1.85,-1.85,-1.85
287.84,-1.12,0.75,-1.12,0.76,-0.76,-0.77,-0.57,-1.89,-1.89,-1.88
290.72,-1.14,0.79,-1.14,0.78,-0.78,-0.79,-0.60,-1.92,-1.92,-1.93
293.63,-1.16,0.80,-1.16,0.80,-0.80,-0.81,-0.62,-1.96,-1.96,-1.96
296.57,-1.18,0.81,-1.18,0.81,-0.81,-0.83,-0.65,-1.99,-1.99,-1.99
299.53,-1.20,0.83,-1.20,0.83,-0.83,-0.85,-0.68,-2.03,-2.03,-2.03
302.53,-1.21,0.85,-1.21,0.85,-0.85,-0.87,-0.71,-2.07,-2.07,-2.06
305.55,-1.23,0.87,-1.23,0.87,-0.87,-0.89,-0.73,-2.10,-2.10,-2.10
308.61,-1.25,0.89,-1.25,0.89,-0.90,-0.91,-0.76,-2.14,-2.14,-2.14
311.69,-1.26,0.92,-1.26,0.92,-0.92,-0.93,-0.79,-2.18,-2.18,-2.18
314.81,-1.27,0.94,-1.27,0.95,-0.95,-0.95,-0.82,-2.22,-2.22,-2.22
317.96,-1.29,0.98,-1.29,0.98,-0.97,-0.97,-0.86,-2.26,-2.26,-2.26
321.14,-1.30,1.00,-1.30,1.00,-1.00,-0.99,-0.89,-2.30,-2.30,-2.30
324.35,-1.31,1.03,-1.31,1.03,-1.02,-1.01,-0.92,-2.33,-2.34,-2.34
