frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
27.50,-4.13,-3.82,-4.13,-3.80,3.78,3.73,3.90,-0.35,-0.34,-0.31
27.77,-4.06,-3.76,-4.06,-3.78,3.77,3.71,3.97,-0.29,-0.30,-0.29
28.05,-4.00,-3.75,-4.00,-3.75,3.74,3.68,4.04,-0.26,-0.26,-0.25
28.33,-3.93,-3.70,-3.93,-3.71,3.71,3.66,4.10,-0.22,-0.22,-0.23
28.62,-3.87,-3.67,-3.87,-3.67,3.68,3.63,4.16,-0.19,-0.19,-0.20
28.90,-3.81,-3.64,-3.81,-3.64,3.65,3.61,4.21,-0.16,-0.16,-0.17
29.19,-3.74,-3.61,-3.74,-3.61,3.62,3.58,4.26,-0.12,-0.12,-0.13
29.48,-3.68,-3.60,-3.68,-3.58,3.59,3.55,4.30,-0.09,-0.08,-0.08
29.78,-3.61,-3.55,-3.62,-3.56,3.57,3.52,4.34,-0.04,-0.05,-0.06
30.08,-3.56,-3.55,-3.56,-3.55,3.55,3.49,4.37,-0.01,-0.01,-0.01
30.38,-3.51,-3.55,-3.50,-3.54,3.54,3.47,4.39,0.03,0.04,0.04
30.68,-3.44,-3.53,-3.45,-3.54,3.53,3.44,4.41,0.09,0.08,0.09
30.99,-3.39,-3.53,-3.39,-3.53,3.53,3.41,4.42,0.14,0.14,0.14
31.30,-3.33,-3.52,-3.32,-3.52,3.52,3.38,4.42,0.19,0.20,0.19
31.61,-3.26,-3.50,-3.27,-3.51,3.52,3.35,4.41,0.26,0.25,0.24
31.93,-3.22,-3.51,-3.22,-3.51,3.51,3.32,4.40,0.29,0.29,0.29
32.24,-3.18,-3.51,-3.17,-3.51,3.50,3.29,4.38,0.32,0.33,0.33
32.57,-3.12,-3.50,-3.12,-3.49,3.48,3.26,4.35,0.36,0.36,0.38
32.89,-3.06,-3.47,-3.06,-3.47,3.46,3.22,4.32,0.40,0.40,0.41
33.22,-3.00,-3.42,-3.00,-3.43,3.43,3.19,4.28,0.44,0.43,0.43
33.55,-2.95,-3.40,-2.95,-3.40,3.40,3.16,4.23,0.46,0.45,0.45
33.89,-2.90,-3.37,-2.90,-3.37,3.37,3.13,4.18,0.47,0.47,0.47
34.23,-2.85,-3.34,-2.85,-3.33,3.33,3.09,4.12,0.48,0.48,0.49
34.57,-2.79,-3.27,-2.79,-3.28,3.28,3.06,4.06,0.49,0.49,0.48
34.92,-2.74,-3.23,-2.74,-3.24,3.23,3.03,4.00,0.49,0.49,0.49
35.27,-2.70,-3.20,-2.70,-3.19,3.19,2.99,3.93,0.49,0.49,0.50
35.62,-2.66,-3.15,-2.65,-3.15,3.14,2.96,3.85,0.48,0.48,0.49
35.97,-2.60,-3.08,-2.60,-3.08,3.09,2.93,3.78,0.49,0.49,0.48
36.33,-2.54,-3.02,-2.54,-3.02,3.04,2.89,3.70,0.50,0.49,0.48
36.70,-2.49,-2.96,-2.49,-2.97,2.99,2.86,3.62,0.50,0.50,0.47
37.06,-2.45,-2.94,-2.44,-2.93,2.94,2.82,3.54,0.49,0.49,0.49
37.43,-2.40,-2.90,-2.40,-2.89,2.88,2.79,3.46,0.49,0.49,0.50
37.81,-2.35,-2.84,-2.35,-2.85,2.83,2.75,3.38,0.48,0.47,0.49
38.19,-2.31,-2.79,-2.31,-2.79,2.78,2.72,3.30,0.47,0.47,0.48
38.57,-2.27,-2.74,-2.26,-2.73,2.72,2.68,3.22,0.45,0.46,0.47
38.95,-2.21,-2.67,-2.21,-2.67,2.67,2.65,3.14,0.46,0.46,0.46
39.34,-2.15,-2.60,-2.15,-2.60,2.62,2.61,3.06,0.47,0.47,0.45
39.74,-2.09,-2.52,-2.10,-2.54,2.56,2.57,2.98,0.47,0.47,0.43
40.14,-2.05,-2.50,-2.05,-2.50,2.51,2.54,2.90,0.46,0.46,0.45
40.54,-2.01,-2.48,-2.01,-2.46,2.45,2.50,2.82,0.44,0.45,0.47
40.94,-1.96,-2.42,-1.96,-2.42,2.40,2.46,2.74,0.44,0.44,0.46
41.35,-1.90,-2.35,-1.90,-2.36,2.35,2.43,2.67,0.45,0.45,0.45
41.76,-1.84,-2.29,-1.84,-2.29,2.29,2.39,2.59,0.46,0.45,0.45
42.18,-1.79,-2.23,-1.79,-2.23,2.24,2.35,2.52,0.45,0.45,0.44
42.60,-1.75,-2.18,-1.75,-2.18,2.18,2.31,2.45,0.43,0.44,0.43
43.03,-1.70,-2.12,-1.70,-2.13,2.12,2.28,2.38,0.43,0.42,0.43
43.46,-1.67,-2.08,-1.66,-2.07,2.07,2.24,2.32,0.40,0.40,0.41
43.90,-1.62,-2.01,-1.62,-2.01,2.01,2.20,2.25,0.39,0.39,0.39
44.33,-1.59,-1.96,-1.58,-1.96,1.95,2.16,2.19,0.37,0.37,0.37
44.78,-1.54,-1.90,-1.54,-1.90,1.90,2.13,2.13,0.36,0.36,0.36
45.23,-1.51,-1.85,-1.50,-1.85,1.85,2.09,2.07,0.34,0.35,0.34
45.68,-1.47,-1.80,-1.47,-1.80,1.80,2.05,2.01,0.33,0.33,0.33
46.13,-1.43,-1.74,-1.44,-1.75,1.76,2.01,1.96,0.33,0.32,0.31
46.60,-1.42,-1.72,-1.41,-1.71,1.71,1.97,1.90,0.29,0.30,0.30
47.06,-1.38,-1.67,-1.38,-1.67,1.67,1.93,1.85,0.29,0.29,0.29
47.53,-1.36,-1.63,-1.37,-1.64,1.63,1.89,1.80,0.27,0.26,0.27
48.01,-1.34,-1.61,-1.34,-1.60,1.59,1.85,1.75,0.25,0.25,0.27
48.49,-1.34,-1.58,-1.32,-1.56,1.56,1.82,1.70,0.22,0.24,0.24
48.97,-1.29,-1.50,-1.30,-1.53,1.54,1.78,1.66,0.25,0.23,0.21
49.46,-1.29,-1.52,-1.29,-1.50,1.52,1.74,1.61,0.23,0.23,0.23
49.96,-1.29,-1.49,-1.28,-1.50,1.50,1.70,1.57,0.22,0.22,0.20
50.46,-1.29,-1.50,-1.29,-1.50,1.50,1.66,1.52,0.21,0.21,0.21
50.96,-1.29,-1.51,-1.29,-1.50,1.50,1.62,1.48,0.21,0.21,0.22
51.47,-1.29,-1.49,-1.29,-1.51,1.50,1.58,1.44,0.22,0.22,0.21
51.99,-1.29,-1.52,-1.28,-1.51,1.52,1.54,1.41,0.23,0.23,0.23
52.51,-1.29,-1.52,-1.29,-1.52,1.53,1.50,1.37,0.24,0.24,0.23
53.03,-1.29,-1.53,-1.31,-1.54,1.54,1.46,1.33,0.26,0.24,0.24
53.56,-1.34,-1.56,-1.32,-1.56,1.55,1.42,1.29,0.21,0.23,0.22
54.10,-1.34,-1.59,-1.34,-1.57,1.56,1.38,1.26,0.22,0.22,0.25
54.64,-1.34,-1.57,-1.34,-1.57,1.55,1.34,1.22,0.21,0.21,0.23
55.18,-1.34,-1.55,-1.34,-1.56,1.54,1.30,1.19,0.20,0.20,0.21
55.74,-1.34,-1.53,-1.34,-1.53,1.53,1.26,1.16,0.19,0.19,0.19
56.29,-1.34,-1.52,-1.32,-1.50,1.50,1.22,1.12,0.16,0.18,0.18
56.86,-1.29,-1.45,-1.31,-1.46,1.47,1.18,1.09,0.18,0.16,0.16
57.42,-1.29,-1.42,-1.29,-1.42,1.44,1.14,1.06,0.15,0.15,0.13
58.00,-1.27,-1.39,-1.26,-1.38,1.39,1.10,1.03,0.12,0.13,0.12
58.58,-1.25,-1.36,-1.25,-1.36,1.35,1.06,0.99,0.10,0.10,0.11
59.16,-1.22,-1.31,-1.22,-1.32,1.30,1.02,0.96,0.09,0.08,0.10
59.76,-1.21,-1.29,-1.20,-1.27,1.26,0.97,0.93,0.05,0.06,0.08
60.35,-1.16,-1.20,-1.18,-1.21,1.22,0.93,0.89,0.06,0.04,0.04
60.96,-1.16,-1.15,-1.16,-1.16,1.17,0.89,0.86,0.01,0.01,-0.01
61.57,-1.16,-1.12,-1.14,-1.10,1.13,0.85,0.83,-0.03,-0.01,-0.04
62.18,-1.12,-1.05,-1.14,-1.07,1.08,0.81,0.79,-0.04,-0.05,-0.07
62.80,-1.12,-1.04,-1.12,-1.04,1.03,0.77,0.76,-0.08,-0.09,-0.08
63.43,-1.12,-1.01,-1.10,-1.00,0.99,0.73,0.73,-0.13,-0.12,-0.11
64.07,-1.08,-0.95,-1.09,-0.95,0.93,0.69,0.69,-0.15,-0.16,-0.13
64.71,-1.05,-0.88,-1.05,-0.88,0.87,0.64,0.65,-0.18,-0.18,-0.17
65.35,-1.01,-0.81,-1.01,-0.81,0.80,0.60,0.62,-0.21,-0.20,-0.20
66.01,-0.95,-0.73,-0.95,-0.73,0.72,0.56,0.58,-0.23,-0.23,-0.22
66.67,-0.89,-0.65,-0.89,-0.64,0.64,0.52,0.54,-0.25,-0.25,-0.24
67.33,-0.81,-0.55,-0.81,-0.55,0.55,0.48,0.51,-0.26,-0.26,-0.26
68.01,-0.73,-0.45,-0.73,-0.45,0.45,0.43,0.47,-0.28,-0.28,-0.28
68.69,-0.65,-0.35,-0.65,-0.36,0.36,0.39,0.43,-0.29,-0.30,-0.30
69.37,-0.59,-0.27,-0.59,-0.26,0.27,0.35,0.39,-0.32,-0.32,-0.32
70.07,-0.53,-0.19,-0.53,-0.18,0.18,0.31,0.35,-0.35,-0.35,-0.34
70.77,-0.47,-0.08,-0.48,-0.10,0.10,0.27,0.31,-0.37,-0.38,-0.39
71.48,-0.44,-0.03,-0.44,-0.02,0.03,0.22,0.27,-0.41,-0.40,-0.41
72.19,-0.41,0.04,-0.41,0.04,-0.03,0.18,0.23,-0.44,-0.43,-0.45
72.91,-0.38,0.10,-0.39,0.08,-0.08,0.14,0.19,-0.46,-0.47,-0.48
73.64,-0.38,0.12,-0.38,0.13,-0.12,0.10,0.15,-0.50,-0.50,-0.50
74.38,-0.38,0.14,-0.36,0.16,-0.16,0.05,0.10,-0.54,-0.52,-0.52
75.12,-0.34,0.20,-0.36,0.18,-0.19,0.01,0.06,-0.53,-0.55,-0.54
75.87,-0.34,0.22,-0.34,0.22,-0.22,-0.03,0.02,-0.56,-0.56,-0.56
76.63,-0.34,0.24,-0.33,0.25,-0.26,-0.08,-0.03,-0.60,-0.59,-0.58
77.40,-0.30,0.30,-0.31,0.29,-0.30,-0.12,-0.07,-0.60,-0.61,-0.59
78.17,-0.30,0.32,-0.29,0.33,-0.34,-0.16,-0.12,-0.64,-0.63,-0.62
78.95,-0.25,0.38,-0.26,0.37,-0.38,-0.21,-0.16,-0.63,-0.64,-0.63
79.74,-0.25,0.40,-0.24,0.42,-0.42,-0.25,-0.21,-0.67,-0.66,-0.65
80.54,-0.21,0.48,-0.22,0.48,-0.46,-0.29,-0.25,-0.67,-0.68,-0.69
81.35,-0.21,0.53,-0.21,0.52,-0.50,-0.34,-0.30,-0.71,-0.71,-0.74
82.16,-0.21,0.55,-0.21,0.56,-0.54,-0.38,-0.35,-0.75,-0.74,-0.76
82.98,-0.21,0.57,-0.21,0.57,-0.57,-0.42,-0.39,-0.78,-0.78,-0.78
83.81,-0.21,0.60,-0.21,0.60,-0.60,-0.47,-0.44,-0.81,-0.81,-0.81
84.65,-0.21,0.62,-0.20,0.63,-0.64,-0.51,-0.49,-0.85,-0.83,-0.83
85.50,-0.17,0.67,-0.19,0.66,-0.67,-0.56,-0.54,-0.84,-0.86,-0.84
86.35,-0.17,0.70,-0.17,0.71,-0.72,-0.60,-0.59,-0.89,-0.89,-0.87
87.22,-0.17,0.74,-0.15,0.76,-0.77,-0.64,-0.64,-0.93,-0.92,-0.91
88.09,-0.12,0.84,-0.13,0.81,-0.82,-0.69,-0.69,-0.94,-0.95,-0.96
88.97,-0.10,0.87,-0.10,0.88,-0.88,-0.73,-0.74,-0.98,-0.97,-0.97
89.86,-0.06,0.94,-0.06,0.95,-0.94,-0.77,-0.79,-1.00,-1.00,-1.00
90.76,-0.02,1.01,-0.02,1.00,-1.00,-0.82,-0.85,-1.02,-1.02,-1.03
91.66,0.01,1.06,0.01,1.07,-1.06,-0.86,-0.90,-1.05,-1.05,-1.05
92.58,0.04,1.13,0.04,1.12,-1.13,-0.91,-0.95,-1.08,-1.09,-1.09
93.51,0.07,1.18,0.07,1.18,-1.18,-0.95,-1.01,-1.11,-1.11,-1.11
94.44,0.09,1.22,0.10,1.23,-1.24,-0.99,-1.06,-1.15,-1.14,-1.13
95.39,0.13,1.29,0.12,1.29,-1.29,-1.04,-1.12,-1.16,-1.16,-1.16
96.34,0.14,1.34,0.14,1.34,-1.33,-1.08,-1.17,-1.19,-1.18,-1.20
97.30,0.16,1.39,0.16,1.38,-1.36,-1.13,-1.23,-1.20,-1.20,-1.23
98.28,0.18,1.40,0.17,1.40,-1.39,-1.17,-1.29,-1.21,-1.22,-1.22
99.26,0.18,1.43,0.19,1.42,-1.41,-1.21,-1.34,-1.23,-1.23,-1.24
100.25,0.19,1.41,0.20,1.43,-1.43,-1.26,-1.40,-1.24,-1.23,-1.22
101.25,0.22,1.46,0.21,1.45,-1.44,-1.30,-1.46,-1.22,-1.23,-1.24
102.27,0.22,1.45,0.22,1.46,-1.46,-1.34,-1.51,-1.24,-1.24,-1.23
103.29,0.22,1.47,0.22,1.47,-1.48,-1.38,-1.57,-1.26,-1.26,-1.25
104.32,0.22,1.47,0.22,1.48,-1.50,-1.43,-1.63,-1.28,-1.28,-1.25
105.37,0.22,1.50,0.23,1.51,-1.53,-1.47,-1.68,-1.31,-1.30,-1.28
106.42,0.25,1.56,0.25,1.55,-1.56,-1.51,-1.74,-1.31,-1.31,-1.31
107.48,0.27,1.61,0.26,1.61,-1.59,-1.55,-1.79,-1.32,-1.33,-1.34
108.56,0.27,1.65,0.27,1.65,-1.63,-1.59,-1.84,-1.36,-1.36,-1.38
109.64,0.27,1.68,0.27,1.68,-1.67,-1.64,-1.90,-1.40,-1.40,-1.41
110.74,0.27,1.71,0.27,1.71,-1.71,-1.68,-1.95,-1.44,-1.44,-1.44
111.85,0.27,1.74,0.27,1.74,-1.75,-1.72,-2.00,-1.48,-1.48,-1.47
112.97,0.27,1.79,0.27,1.78,-1.79,-1.76,-2.04,-1.52,-1.52,-1.51
114.10,0.27,1.81,0.27,1.82,-1.82,-1.79,-2.09,-1.55,-1.55,-1.54
115.24,0.27,1.85,0.27,1.85,-1.86,-1.83,-2.13,-1.59,-1.59,-1.58
116.39,0.27,1.89,0.27,1.89,-1.89,-1.87,-2.17,-1.62,-1.62,-1.62
117.55,0.27,1.93,0.27,1.93,-1.92,-1.91,-2.21,-1.65,-1.65,-1.66
118.73,0.27,1.97,0.27,1.97,-1.95,-1.95,-2.24,-1.68,-1.68,-1.69
119.92,0.27,1.99,0.27,1.99,-1.97,-1.98,-2.27,-1.70,-1.71,-1.72
121.12,0.26,2.02,0.25,2.00,-1.99,-2.02,-2.30,-1.73,-1.74,-1.76
122.33,0.22,1.99,0.24,2.00,-2.00,-2.05,-2.32,-1.78,-1.77,-1.76
123.55,0.22,1.99,0.22,2.00,-2.02,-2.09,-2.35,-1.80,-1.80,-1.77
124.79,0.22,2.03,0.21,2.01,-2.03,-2.12,-2.36,-1.81,-1.82,-1.81
126.03,0.18,2.02,0.19,2.03,-2.04,-2.15,-2.38,-1.86,-1.85,-1.84
127.29,0.18,2.06,0.17,2.05,-2.05,-2.19,-2.39,-1.87,-1.88,-1.88
128.57,0.16,2.08,0.16,2.08,-2.07,-2.22,-2.40,-1.91,-1.91,-1.92
129.85,0.14,2.09,0.15,2.10,-2.08,-2.25,-2.40,-1.94,-1.94,-1.95
131.15,0.14,2.13,0.12,2.11,-2.11,-2.27,-2.40,-1.96,-1.98,-1.99
132.46,0.09,2.11,0.11,2.12,-2.13,-2.30,-2.40,-2.04,-2.02,-2.02
133.79,0.09,2.13,0.09,2.14,-2.15,-2.33,-2.40,-2.06,-2.06,-2.04
135.12,0.09,2.17,0.09,2.16,-2.17,-2.36,-2.39,-2.08,-2.09,-2.08
136.48,0.09,2.19,0.09,2.20,-2.20,-2.38,-2.38,-2.11,-2.11,-2.10
137.84,0.09,2.22,0.09,2.23,-2.23,-2.40,-2.37,-2.13,-2.13,-2.13
139.22,0.09,2.26,0.09,2.26,-2.25,-2.43,-2.36,-2.16,-2.16,-2.17
140.61,0.09,2.29,0.09,2.29,-2.28,-2.45,-2.35,-2.19,-2.19,-2.20
142.02,0.09,2.30,0.09,2.31,-2.31,-2.47,-2.33,-2.22,-2.22,-2.21
143.44,0.09,2.33,0.09,2.33,-2.33,-2.49,-2.31,-2.24,-2.24,-2.24
144.87,0.09,2.36,0.09,2.35,-2.35,-2.50,-2.30,-2.26,-2.26,-2.27
146.32,0.09,2.38,0.08,2.37,-2.37,-2.52,-2.28,-2.28,-2.29,-2.29
147.78,0.07,2.38,0.07,2.38,-2.39,-2.54,-2.26,-2.31,-2.31,-2.31
149.26,0.05,2.38,0.06,2.40,-2.40,-2.55,-2.24,-2.35,-2.34,-2.33
150.75,0.05,2.42,0.04,2.41,-2.41,-2.56,-2.22,-2.36,-2.37,-2.37
152.26,0.04,2.43,0.03,2.43,-2.43,-2.57,-2.20,-2.39,-2.39,-2.39
153.78,0.01,2.43,0.02,2.44,-2.44,-2.58,-2.18,-2.43,-2.42,-2.42
155.32,0.01,2.46,0.00,2.45,-2.45,-2.59,-2.17,-2.44,-2.45,-2.45
156.88,-0.02,2.45,-0.01,2.46,-2.46,-2.60,-2.15,-2.48,-2.48,-2.47
158.44,-0.04,2.47,-0.03,2.47,-2.47,-2.61,-2.13,-2.51,-2.50,-2.51
160.03,-0.04,2.50,-0.05,2.48,-2.48,-2.61,-2.12,-2.51,-2.53,-2.54
161.63,-0.08,2.47,-0.07,2.49,-2.48,-2.61,-2.11,-2.56,-2.55,-2.55
163.24,-0.08,2.50,-0.09,2.49,-2.48,-2.62,-2.09,-2.56,-2.57,-2.58
164.88,-0.12,2.48,-0.11,2.48,-2.48,-2.62,-2.08,-2.60,-2.59,-2.60
166.53,-0.12,2.48,-0.13,2.48,-2.49,-2.62,-2.07,-2.60,-2.61,-2.60
168.19,-0.15,2.48,-0.15,2.48,-2.49,-2.61,-2.06,-2.64,-2.63,-2.63
169.87,-0.17,2.48,-0.16,2.49,-2.49,-2.61,-2.06,-2.66,-2.65,-2.65
171.57,-0.18,2.50,-0.19,2.49,-2.49,-2.61,-2.05,-2.67,-2.68,-2.68
173.29,-0.21,2.50,-0.21,2.50,-2.50,-2.60,-2.05,-2.71,-2.70,-2.71
175.02,-0.24,2.50,-0.23,2.50,-2.50,-2.59,-2.05,-2.74,-2.74,-2.73
176.77,-0.25,2.52,-0.26,2.51,-2.51,-2.59,-2.05,-2.76,-2.77,-2.77
178.54,-0.30,2.51,-0.29,2.51,-2.52,-2.58,-2.05,-2.82,-2.80,-2.81
180.32,-0.30,2.53,-0.31,2.53,-2.52,-2.57,-2.05,-2.82,-2.83,-2.83
182.13,-0.34,2.52,-0.33,2.53,-2.53,-2.56,-2.06,-2.87,-2.86,-2.86
183.95,-0.34,2.55,-0.35,2.54,-2.53,-2.54,-2.06,-2.87,-2.88,-2.89
185.79,-0.38,2.53,-0.36,2.54,-2.53,-2.53,-2.07,-2.91,-2.90,-2.90
187.65,-0.38,2.55,-0.38,2.54,-2.54,-2.52,-2.08,-2.92,-2.92,-2.93
189.52,-0.38,2.55,-0.40,2.54,-2.54,-2.50,-2.09,-2.92,-2.94,-2.93
191.42,-0.43,2.52,-0.41,2.55,-2.55,-2.48,-2.11,-2.98,-2.96,-2.95
193.33,-0.43,2.55,-0.43,2.54,-2.55,-2.47,-2.12,-2.98,-2.98,-2.98
195.27,-0.43,2.57,-0.45,2.55,-2.56,-2.45,-2.13,-2.99,-3.01,-3.00
197.22,-0.47,2.55,-0.46,2.57,-2.57,-2.43,-2.15,-3.04,-3.03,-3.02
199.19,-0.47,2.58,-0.47,2.58,-2.58,-2.41,-2.17,-3.05,-3.04,-3.05
201.18,-0.47,2.59,-0.47,2.59,-2.58,-2.39,-2.19,-3.05,-3.05,-3.06
203.19,-0.47,2.60,-0.47,2.60,-2.59,-2.37,-2.20,-3.05,-3.06,-3.07
205.23,-0.48,2.61,-0.49,2.59,-2.59,-2.35,-2.22,-3.07,-3.07,-3.09
207.28,-0.51,2.57,-0.50,2.58,-2.58,-2.32,-2.24,-3.09,-3.08,-3.08
209.35,-0.51,2.55,-0.51,2.57,-2.57,-2.30,-2.26,-3.08,-3.08,-3.06
211.44,-0.51,2.57,-0.52,2.55,-2.56,-2.28,-2.28,-3.07,-3.08,-3.08
213.56,-0.52,2.56,-0.53,2.55,-2.55,-2.25,-2.30,-3.07,-3.08,-3.08
215.69,-0.56,2.51,-0.54,2.53,-2.53,-2.23,-2.32,-3.09,-3.07,-3.07
217.85,-0.56,2.52,-0.56,2.51,-2.51,-2.20,-2.34,-3.07,-3.07,-3.08
220.03,-0.56,2.48,-0.58,2.48,-2.48,-2.18,-2.36,-3.04,-3.06,-3.04
222.23,-0.60,2.45,-0.58,2.46,-2.46,-2.15,-2.38,-3.06,-3.04,-3.05
224.45,-0.60,2.44,-0.60,2.43,-2.43,-2.13,-2.39,-3.03,-3.03,-3.03
226.70,-0.61,2.42,-0.62,2.40,-2.40,-2.10,-2.41,-3.01,-3.02,-3.03
228.96,-0.64,2.35,-0.63,2.37,-2.37,-2.08,-2.42,-3.01,-3.00,-2.99
231.25,-0.64,2.34,-0.65,2.33,-2.33,-2.05,-2.43,-2.97,-2.99,-2.97
233.57,-0.68,2.29,-0.67,2.30,-2.30,-2.02,-2.43,-2.98,-2.97,-2.97
235.90,-0.69,2.28,-0.69,2.26,-2.26,-1.99,-2.44,-2.95,-2.95,-2.97
238.26,-0.69,2.22,-0.70,2.22,-2.23,-1.97,-2.44,-2.91,-2.93,-2.91
240.64,-0.73,2.17,-0.72,2.18,-2.19,-1.94,-2.44,-2.92,-2.91,-2.90
243.05,-0.73,2.15,-0.74,2.14,-2.15,-1.91,-2.43,-2.88,-2.88,-2.88
245.48,-0.77,2.10,-0.76,2.11,-2.10,-1.88,-2.43,-2.87,-2.86,-2.87
247.93,-0.77,2.08,-0.78,2.07,-2.06,-1.86,-2.41,-2.83,-2.84,-2.85
250.41,-0.80,2.03,-0.80,2.02,-2.02,-1.83,-2.40,-2.82,-2.82,-2.83
252.92,-0.82,1.96,-0.82,1.97,-1.97,-1.80,-2.38,-2.79,-2.79,-2.78
255.45,-0.84,1.92,-0.84,1.92,-1.93,-1.77,-2.36,-2.77,-2.77,-2.76
258.00,-0.86,1.88,-0.86,1.88,-1.89,-1.74,-2.33,-2.75,-2.75,-2.74
260.58,-0.88,1.85,-0.88,1.84,-1.85,-1.72,-2.30,-2.73,-2.73,-2.73
263.19,-0.90,1.80,-0.89,1.81,-1.81,-1.69,-2.27,-2.71,-2.70,-2.70
265.82,-0.90,1.78,-0.90,1.78,-1.77,-1.66,-2.24,-2.66,-2.67,-2.68
268.48,-0.90,1.76,-0.92,1.74,-1.72,-1.63,-2.20,-2.62,-2.64,-2.66
271.16,-0.95,1.68,-0.93,1.69,-1.68,-1.61,-2.16,-2.63,-2.62,-2.63
273.87,-0.95,1.63,-0.94,1.64,-1.65,-1.58,-2.11,-2.59,-2.59,-2.58
276.61,-0.95,1.59,-0.96,1.59,-1.61,-1.55,-2.06,-2.55,-2.56,-2.54
279.38,-0.95,1.57,-0.96,1.56,-1.57,-1.52,-2.02,-2.51,-2.53,-2.52
282.17,-0.99,1.51,-0.98,1.52,-1.53,-1.50,-1.97,-2.52,-2.50,-2.50
284.99,-0.99,1.49,-0.98,1.50,-1.49,-1.47,-1.91,-2.48,-2.48,-2.48
287.84,-0.99,1.47,-1.00,1.46,-1.46,-1.44,-1.86,-2.45,-2.46,-2.46
290.72,-0.99,1.44,-1.00,1.43,-1.43,-1.42,-1.80,-2.42,-2.43,-2.43
293.63,-1.03,1.38,-1.02,1.40,-1.40,-1.39,-1.75,-2.43,-2.42,-2.41
296.57,-1.03,1.36,-1.02,1.37,-1.37,-1.37,-1.69,-2.40,-2.39,-2.39
299.53,-1.03,1.34,-1.03,1.34,-1.33,-1.34,-1.63,-2.36,-2.36,-2.37
302.53,-1.03,1.32,-1.04,1.30,-1.29,-1.31,-1.57,-2.32,-2.33,-2.35
305.55,-1.07,1.24,-1.06,1.26,-1.24,-1.29,-1.51,-2.31,-2.30,-2.31
