frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
28.90,4.34,5.63,4.34,5.64,-5.64,-5.59,-6.26,-1.30,-1.30,-1.29
29.19,4.33,5.62,4.33,5.62,-5.63,-5.58,-6.34,-1.30,-1.30,-1.29
29.48,4.32,5.61,4.32,5.61,-5.62,-5.58,-6.41,-1.29,-1.30,-1.29
29.78,4.31,5.61,4.31,5.60,-5.60,-5.57,-6.48,-1.29,-1.29,-1.29
30.08,4.30,5.59,4.30,5.59,-5.59,-5.57,-6.54,-1.29,-1.29,-1.28
30.38,4.29,5.59,4.29,5.58,-5.58,-5.56,-6.58,-1.29,-1.29,-1.29
30.68,4.28,5.57,4.28,5.57,-5.57,-5.56,-6.62,-1.29,-1.29,-1.29
30.99,4.26,5.55,4.26,5.55,-5.55,-5.56,-6.65,-1.29,-1.29,-1.29
31.30,4.24,5.54,4.24,5.54,-5.54,-5.55,-6.67,-1.29,-1.29,-1.29
31.61,4.23,5.52,4.23,5.52,-5.52,-5.55,-6.68,-1.30,-1.30,-1.29
31.93,4.21,5.51,4.21,5.51,-5.51,-5.54,-6.68,-1.30,-1.30,-1.30
32.24,4.19,5.48,4.19,5.49,-5.49,-5.54,-6.67,-1.30,-1.30,-1.29
32.57,4.17,5.47,4.17,5.47,-5.47,-5.53,-6.66,-1.30,-1.30,-1.30
32.89,4.15,5.46,4.15,5.46,-5.46,-5.53,-6.63,-1.30,-1.30,-1.30
33.22,4.14,5.44,4.14,5.44,-5.44,-5.53,-6.60,-1.30,-1.30,-1.30
33.55,4.12,5.42,4.12,5.42,-5.43,-5.52,-6.56,-1.31,-1.31,-1.30
33.89,4.10,5.41,4.10,5.41,-5.41,-5.52,-6.51,-1.31,-1.31,-1.30
34.23,4.09,5.40,4.09,5.40,-5.39,-5.51,-6.46,-1.31,-1.31,-1.31
34.57,4.07,5.38,4.07,5.38,-5.38,-5.51,-6.40,-1.31,-1.31,-1.31
34.92,4.05,5.37,4.05,5.37,-5.37,-5.50,-6.34,-1.32,-1.32,-1.32
35.27,4.03,5.34,4.03,5.35,-5.35,-5.50,-6.27,-1.32,-1.32,-1.31
35.62,4.01,5.34,4.01,5.34,-5.34,-5.49,-6.20,-1.33,-1.33,-1.33
35.97,3.99,5.32,3.99,5.32,-5.33,-5.49,-6.13,-1.34,-1.34,-1.33
36.33,3.97,5.31,3.97,5.31,-5.31,-5.48,-6.06,-1.34,-1.34,-1.34
36.70,3.95,5.30,3.95,5.30,-5.30,-5.48,-5.98,-1.35,-1.35,-1.35
37.06,3.93,5.29,3.93,5.29,-5.29,-5.47,-5.91,-1.36,-1.36,-1.36
37.43,3.91,5.28,3.91,5.28,-5.28,-5.47,-5.83,-1.37,-1.37,-1.37
37.81,3.88,5.27,3.88,5.27,-5.27,-5.46,-5.76,-1.38,-1.38,-1.38
38.19,3.86,5.25,3.86,5.25,-5.26,-5.46,-5.68,-1.39,-1.39,-1.39
38.57,3.84,5.24,3.84,5.24,-5.24,-5.45,-5.61,-1.40,-1.40,-1.40
38.95,3.82,5.23,3.82,5.23,-5.23,-5.44,-5.54,-1.41,-1.41,-1.41
39.34,3.79,5.22,3.79,5.22,-5.22,-5.44,-5.47,-1.43,-1.43,-1.43
39.74,3.76,5.21,3.76,5.20,-5.20,-5.43,-5.40,-1.44,-1.44,-1.44
40.14,3.73,5.19,3.73,5.19,-5.19,-5.42,-5.34,-1.45,-1.45,-1.45
40.54,3.70,5.17,3.70,5.17,-5.17,-5.42,-5.27,-1.47,-1.47,-1.46
40.94,3.68,5.16,3.68,5.16,-5.16,-5.41,-5.22,-1.48,-1.48,-1.48
41.35,3.65,5.15,3.65,5.15,-5.15,-5.40,-5.16,-1.50,-1.50,-1.49
41.76,3.63,5.14,3.63,5.14,-5.14,-5.39,-5.11,-1.51,-1.51,-1.51
42.18,3.60,5.13,3.60,5.13,-5.13,-5.38,-5.06,-1.53,-1.53,-1.52
42.60,3.58,5.12,3.58,5.12,-5.12,-5.37,-5.01,-1.54,-1.54,-1.54
43.03,3.55,5.11,3.55,5.11,-5.11,-5.36,-4.97,-1.56,-1.56,-1.56
43.46,3.53,5.11,3.53,5.11,-5.11,-5.35,-4.94,-1.58,-1.58,-1.58
43.90,3.50,5.10,3.50,5.10,-5.10,-5.34,-4.90,-1.60,-1.60,-1.60
44.33,3.47,5.10,3.47,5.09,-5.09,-5.33,-4.87,-1.62,-1.62,-1.62
44.78,3.44,5.09,3.44,5.08,-5.08,-5.32,-4.84,-1.64,-1.64,-1.64
45.23,3.41,5.06,3.41,5.07,-5.07,-5.31,-4.82,-1.66,-1.66,-1.65
45.68,3.38,5.06,3.38,5.06,-5.06,-5.30,-4.80,-1.69,-1.69,-1.68
46.13,3.34,5.06,3.34,5.05,-5.05,-5.29,-4.79,-1.71,-1.71,-1.71
46.60,3.31,5.05,3.31,5.05,-5.05,-5.27,-4.77,-1.73,-1.73,-1.73
47.06,3.28,5.04,3.28,5.04,-5.04,-5.26,-4.76,-1.76,-1.76,-1.75
47.53,3.25,5.03,3.25,5.03,-5.04,-5.25,-4.76,-1.78,-1.78,-1.77
48.01,3.23,5.04,3.23,5.03,-5.03,-5.23,-4.76,-1.81,-1.81,-1.81
48.49,3.20,5.03,3.20,5.03,-5.03,-5.22,-4.76,-1.83,-1.83,-1.83
48.97,3.17,5.03,3.17,5.03,-5.03,-5.20,-4.76,-1.86,-1.86,-1.86
49.46,3.14,5.02,3.14,5.03,-5.02,-5.19,-4.77,-1.89,-1.89,-1.88
49.96,3.11,5.03,3.11,5.02,-5.02,-5.17,-4.78,-1.92,-1.92,-1.92
50.46,3.08,5.02,3.08,5.02,-5.02,-5.16,-4.79,-1.94,-1.94,-1.94
50.96,3.05,5.01,3.05,5.01,-5.01,-5.14,-4.80,-1.97,-1.97,-1.96
51.47,3.02,5.01,3.02,5.01,-5.01,-5.12,-4.82,-1.99,-1.99,-1.98
51.99,3.00,5.01,3.00,5.01,-5.01,-5.11,-4.83,-2.01,-2.01,-2.01
52.51,2.97,5.01,2.97,5.00,-5.00,-5.09,-4.85,-2.03,-2.03,-2.03
53.03,2.95,4.99,2.95,5.00,-5.00,-5.07,-4.87,-2.05,-2.05,-2.04
53.56,2.92,5.00,2.92,4.99,-5.00,-5.05,-4.89,-2.08,-2.08,-2.07
54.10,2.90,5.00,2.90,4.99,-5.00,-5.03,-4.91,-2.10,-2.10,-2.10
54.64,2.87,4.99,2.87,5.00,-4.99,-5.01,-4.93,-2.12,-2.12,-2.12
55.18,2.84,5.00,2.84,4.99,-4.98,-4.99,-4.95,-2.14,-2.14,-2.15
55.74,2.81,4.98,2.81,4.98,-4.97,-4.97,-4.97,-2.16,-2.16,-2.17
56.29,2.78,4.96,2.78,4.96,-4.96,-4.95,-4.98,-2.18,-2.18,-2.18
56.86,2.75,4.94,2.75,4.95,-4.95,-4.93,-5.00,-2.20,-2.20,-2.19
57.42,2.71,4.94,2.71,4.93,-4.93,-4.91,-5.01,-2.22,-2.22,-2.22
58.00,2.68,4.92,2.68,4.91,-4.91,-4.88,-5.02,-2.23,-2.23,-2.23
58.58,2.66,4.89,2.66,4.89,-4.90,-4.86,-5.03,-2.24,-2.24,-2.23
59.16,2.63,4.87,2.63,4.87,-4.88,-4.84,-5.03,-2.25,-2.25,-2.24
59.76,2.60,4.86,2.60,4.86,-4.87,-4.81,-5.03,-2.26,-2.26,-2.25
60.35,2.57,4.86,2.57,4.85,-4.86,-4.79,-5.03,-2.28,-2.28,-2.28
60.96,2.54,4.84,2.54,4.84,-4.84,-4.77,-5.02,-2.31,-2.31,-2.30
61.57,2.50,4.83,2.50,4.84,-4.83,-4.74,-5.01,-2.33,-2.33,-2.33
62.18,2.46,4.83,2.46,4.82,-4.82,-4.72,-4.99,-2.36,-2.36,-2.36
62.80,2.43,4.81,2.43,4.81,-4.81,-4.69,-4.97,-2.38,-2.38,-2.38
63.43,2.39,4.80,2.39,4.80,-4.79,-4.66,-4.94,-2.40,-2.40,-2.40
64.07,2.36,4.77,2.36,4.77,-4.77,-4.64,-4.91,-2.41,-2.41,-2.41
64.71,2.33,4.75,2.33,4.75,-4.75,-4.61,-4.87,-2.42,-2.42,-2.42
65.35,2.30,4.73,2.30,4.73,-4.73,-4.58,-4.83,-2.44,-2.44,-2.43
66.01,2.26,4.71,2.26,4.70,-4.71,-4.55,-4.79,-2.45,-2.45,-2.44
66.67,2.23,4.67,2.23,4.68,-4.68,-4.52,-4.74,-2.45,-2.45,-2.44
67.33,2.20,4.66,2.20,4.66,-4.66,-4.49,-4.69,-2.46,-2.46,-2.46
68.01,2.16,4.64,2.16,4.64,-4.63,-4.46,-4.63,-2.47,-2.47,-2.47
68.69,2.13,4.61,2.13,4.61,-4.60,-4.43,-4.57,-2.47,-2.48,-2.48
69.37,2.09,4.57,2.09,4.58,-4.58,-4.40,-4.51,-2.49,-2.49,-2.48
70.07,2.05,4.54,2.05,4.54,-4.55,-4.37,-4.45,-2.50,-2.50,-2.49
70.77,2.01,4.51,2.01,4.51,-4.52,-4.34,-4.38,-2.51,-2.51,-2.50
71.48,1.97,4.48,1.97,4.48,-4.48,-4.31,-4.31,-2.51,-2.52,-2.51
72.19,1.92,4.45,1.92,4.45,-4.45,-4.28,-4.25,-2.52,-2.52,-2.52
72.91,1.88,4.41,1.88,4.41,-4.41,-4.24,-4.18,-2.53,-2.53,-2.53
73.64,1.83,4.38,1.83,4.37,-4.37,-4.21,-4.11,-2.54,-2.54,-2.54
74.38,1.79,4.33,1.79,4.33,-4.33,-4.17,-4.04,-2.54,-2.54,-2.54
75.12,1.74,4.29,1.75,4.29,-4.29,-4.14,-3.97,-2.54,-2.54,-2.54
75.87,1.70,4.24,1.70,4.24,-4.24,-4.10,-3.90,-2.54,-2.54,-2.53
76.63,1.66,4.20,1.66,4.20,-4.20,-4.06,-3.83,-2.53,-2.53,-2.53
77.40,1.62,4.14,1.62,4.15,-4.14,-4.03,-3.76,-2.52,-2.52,-2.52
78.17,1.58,4.10,1.58,4.10,-4.09,-3.99,-3.70,-2.51,-2.51,-2.52
78.95,1.53,4.03,1.53,4.04,-4.03,-3.95,-3.63,-2.50,-2.50,-2.50
79.74,1.48,3.97,1.48,3.98,-3.98,-3.91,-3.57,-2.49,-2.49,-2.49
80.54,1.43,3.92,1.43,3.91,-3.92,-3.86,-3.51,-2.48,-2.48,-2.48
81.35,1.38,3.86,1.38,3.85,-3.85,-3.82,-3.45,-2.47,-2.47,-2.47
82.16,1.33,3.78,1.33,3.79,-3.79,-3.78,-3.39,-2.46,-2.46,-2.45
82.98,1.28,3.72,1.28,3.72,-3.72,-3.73,-3.34,-2.45,-2.45,-2.44
83.81,1.22,3.66,1.22,3.66,-3.66,-3.68,-3.28,-2.43,-2.43,-2.43
84.65,1.17,3.59,1.17,3.60,-3.59,-3.63,-3.23,-2.42,-2.42,-2.42
85.50,1.12,3.53,1.12,3.53,-3.53,-3.58,-3.18,-2.41,-2.41,-2.41
86.35,1.07,3.46,1.07,3.46,-3.46,-3.52,-3.13,-2.39,-2.39,-2.39
87.22,1.01,3.39,1.01,3.39,-3.39,-3.46,-3.09,-2.38,-2.38,-2.37
88.09,0.96,3.32,0.96,3.32,-3.32,-3.40,-3.05,-2.36,-2.36,-2.36
88.97,0.91,3.25,0.90,3.25,-3.25,-3.34,-3.01,-2.34,-2.34,-2.34
89.86,0.85,3.18,0.85,3.18,-3.18,-3.27,-2.97,-2.33,-2.33,-2.33
90.76,0.79,3.10,0.79,3.11,-3.10,-3.20,-2.93,-2.31,-2.31,-2.31
91.66,0.73,3.04,0.73,3.03,-3.03,-3.12,-2.90,-2.30,-2.30,-2.30
92.58,0.68,2.96,0.68,2.96,-2.96,-3.04,-2.87,-2.28,-2.28,-2.28
93.51,0.62,2.89,0.62,2.89,-2.89,-2.96,-2.84,-2.26,-2.26,-2.26
94.44,0.57,2.81,0.57,2.82,-2.82,-2.88,-2.81,-2.25,-2.25,-2.24
95.39,0.52,2.75,0.52,2.75,-2.76,-2.80,-2.79,-2.24,-2.24,-2.23
96.34,0.47,2.69,0.47,2.69,-2.69,-2.73,-2.76,-2.23,-2.22,-2.22
97.30,0.43,2.63,0.43,2.64,-2.64,-2.66,-2.74,-2.21,-2.21,-2.20
98.28,0.40,2.59,0.40,2.59,-2.59,-2.61,-2.72,-2.19,-2.19,-2.19
99.26,0.37,2.56,0.37,2.55,-2.55,-2.57,-2.71,-2.17,-2.18,-2.18
100.25,0.35,2.51,0.35,2.51,-2.51,-2.54,-2.69,-2.16,-2.16,-2.16
101.25,0.32,2.46,0.33,2.47,-2.48,-2.53,-2.68,-2.15,-2.14,-2.13
102.27,0.34,2.45,0.34,2.45,-2.45,-2.52,-2.66,-2.11,-2.12,-2.11
103.29,0.35,2.44,0.34,2.43,-2.44,-2.53,-2.65,-2.09,-2.09,-2.09
104.32,0.36,2.42,0.36,2.42,-2.43,-2.54,-2.64,-2.07,-2.07,-2.06
105.37,0.37,2.42,0.38,2.42,-2.43,-2.56,-2.63,-2.06,-2.05,-2.04
106.42,0.41,2.42,0.41,2.43,-2.44,-2.57,-2.62,-2.03,-2.03,-2.01
107.48,0.46,2.46,0.45,2.45,-2.45,-2.58,-2.61,-2.00,-2.00,-2.00
108.56,0.50,2.47,0.50,2.48,-2.47,-2.59,-2.61,-1.97,-1.97,-1.97
109.64,0.55,2.50,0.55,2.50,-2.50,-2.60,-2.60,-1.95,-1.95,-1.95
110.74,0.59,2.52,0.59,2.52,-2.52,-2.61,-2.59,-1.93,-1.93,-1.93
111.85,0.63,2.55,0.63,2.55,-2.55,-2.60,-2.59,-1.91,-1.91,-1.91
112.97,0.68,2.57,0.68,2.57,-2.57,-2.60,-2.58,-1.90,-1.90,-1.89
114.10,0.72,2.59,0.72,2.60,-2.60,-2.60,-2.57,-1.88,-1.88,-1.87
115.24,0.76,2.62,0.76,2.62,-2.62,-2.59,-2.56,-1.86,-1.86,-1.86
116.39,0.78,2.64,0.78,2.63,-2.63,-2.57,-2.55,-1.85,-1.85,-1.85
117.55,0.81,2.64,0.81,2.65,-2.64,-2.56,-2.54,-1.83,-1.83,-1.83
118.73,0.83,2.65,0.83,2.65,-2.64,-2.55,-2.53,-1.82,-1.81,-1.82
119.92,0.85,2.65,0.85,2.65,-2.64,-2.53,-2.52,-1.79,-1.80,-1.80
121.12,0.86,2.63,0.86,2.64,-2.63,-2.51,-2.51,-1.78,-1.78,-1.77
122.33,0.86,2.62,0.86,2.62,-2.62,-2.49,-2.49,-1.76,-1.76,-1.76
123.55,0.86,2.60,0.86,2.60,-2.61,-2.47,-2.48,-1.75,-1.75,-1.74
124.79,0.86,2.58,0.86,2.58,-2.58,-2.45,-2.46,-1.73,-1.73,-1.72
126.03,0.85,2.56,0.85,2.56,-2.56,-2.42,-2.44,-1.71,-1.72,-1.71
127.29,0.83,2.53,0.83,2.53,-2.54,-2.40,-2.42,-1.70,-1.70,-1.70
128.57,0.81,2.51,0.81,2.51,-2.51,-2.38,-2.40,-1.69,-1.69,-1.69
129.85,0.79,2.48,0.79,2.48,-2.48,-2.35,-2.37,-1.68,-1.68,-1.68
131.15,0.77,2.45,0.77,2.44,-2.44,-2.33,-2.35,-1.67,-1.67,-1.67
132.46,0.74,2.41,0.74,2.41,-2.40,-2.30,-2.32,-1.66,-1.66,-1.66
133.79,0.71,2.37,0.71,2.37,-2.37,-2.28,-2.29,-1.65,-1.65,-1.65
135.12,0.68,2.33,0.68,2.32,-2.33,-2.25,-2.27,-1.64,-1.64,-1.64
136.48,0.65,2.27,0.65,2.28,-2.28,-2.23,-2.24,-1.63,-1.63,-1.62
137.84,0.62,2.23,0.62,2.24,-2.24,-2.20,-2.21,-1.62,-1.62,-1.61
139.22,0.59,2.20,0.59,2.19,-2.19,-2.18,-2.17,-1.61,-1.61,-1.61
140.61,0.55,2.15,0.55,2.15,-2.15,-2.15,-2.14,-1.59,-1.59,-1.59
142.02,0.52,2.10,0.52,2.10,-2.10,-2.12,-2.11,-1.58,-1.58,-1.58
143.44,0.49,2.06,0.49,2.06,-2.05,-2.10,-2.07,-1.57,-1.57,-1.57
144.87,0.45,2.00,0.45,2.01,-2.01,-2.07,-2.04,-1.56,-1.56,-1.55
146.32,0.41,1.96,0.41,1.96,-1.96,-2.05,-2.01,-1.55,-1.55,-1.54
147.78,0.38,1.91,0.38,1.91,-1.91,-2.02,-1.97,-1.54,-1.54,-1.53
149.26,0.34,1.86,0.34,1.86,-1.86,-2.00,-1.94,-1.52,-1.52,-1.52
150.75,0.30,1.83,0.30,1.82,-1.82,-1.97,-1.91,-1.52,-1.52,-1.52
152.26,0.27,1.77,0.27,1.77,-1.77,-1.94,-1.87,-1.51,-1.51,-1.50
153.78,0.23,1.73,0.23,1.73,-1.73,-1.92,-1.84,-1.50,-1.50,-1.50
155.32,0.19,1.68,0.19,1.69,-1.69,-1.89,-1.81,-1.50,-1.50,-1.49
156.88,0.16,1.65,0.16,1.65,-1.65,-1.87,-1.78,-1.49,-1.49,-1.49
158.44,0.12,1.61,0.12,1.61,-1.61,-1.84,-1.75,-1.49,-1.49,-1.49
160.03,0.09,1.58,0.09,1.58,-1.58,-1.82,-1.72,-1.49,-1.49,-1.49
161.63,0.05,1.54,0.05,1.55,-1.55,-1.79,-1.69,-1.50,-1.50,-1.49
163.24,0.02,1.52,0.02,1.52,-1.52,-1.77,-1.66,-1.50,-1.50,-1.50
164.88,-0.01,1.50,-0.01,1.50,-1.50,-1.74,-1.64,-1.50,-1.50,-1.50
166.53,-0.03,1.48,-0.03,1.48,-1.48,-1.72,-1.61,-1.51,-1.51,-1.51
168.19,-0.06,1.45,-0.06,1.46,-1.46,-1.70,-1.58,-1.52,-1.52,-1.51
169.87,-0.09,1.44,-0.08,1.44,-1.44,-1.67,-1.56,-1.53,-1.52,-1.52
171.57,-0.11,1.42,-0.11,1.42,-1.42,-1.65,-1.54,-1.53,-1.53,-1.53
173.29,-0.13,1.41,-0.13,1.41,-1.41,-1.62,-1.52,-1.54,-1.54,-1.54
175.02,-0.15,1.40,-0.15,1.40,-1.40,-1.60,-1.50,-1.55,-1.55,-1.55
176.77,-0.18,1.39,-0.18,1.39,-1.39,-1.58,-1.48,-1.56,-1.56,-1.56
178.54,-0.20,1.37,-0.20,1.38,-1.37,-1.55,-1.46,-1.57,-1.57,-1.57
180.32,-0.22,1.37,-0.22,1.36,-1.36,-1.53,-1.44,-1.59,-1.59,-1.59
182.13,-0.25,1.35,-0.25,1.35,-1.35,-1.51,-1.43,-1.60,-1.60,-1.60
183.95,-0.27,1.34,-0.27,1.34,-1.34,-1.49,-1.41,-1.62,-1.62,-1.61
185.79,-0.30,1.34,-0.30,1.33,-1.34,-1.46,-1.40,-1.63,-1.63,-1.63
187.65,-0.32,1.33,-0.32,1.33,-1.33,-1.44,-1.38,-1.65,-1.65,-1.64
189.52,-0.34,1.33,-0.34,1.32,-1.32,-1.42,-1.37,-1.66,-1.66,-1.66
191.42,-0.36,1.32,-0.36,1.32,-1.32,-1.40,-1.36,-1.68,-1.68,-1.67
193.33,-0.38,1.31,-0.38,1.32,-1.32,-1.38,-1.35,-1.69,-1.69,-1.69
195.27,-0.40,1.31,-0.40,1.31,-1.31,-1.36,-1.34,-1.71,-1.71,-1.71
197.22,-0.42,1.31,-0.42,1.31,-1.31,-1.34,-1.33,-1.73,-1.73,-1.73
199.19,-0.44,1.30,-0.44,1.31,-1.30,-1.32,-1.32,-1.74,-1.74,-1.74
201.18,-0.46,1.30,-0.46,1.30,-1.30,-1.30,-1.32,-1.76,-1.76,-1.76
203.19,-0.48,1.29,-0.48,1.29,-1.29,-1.28,-1.31,-1.77,-1.77,-1.77
205.23,-0.50,1.28,-0.50,1.28,-1.28,-1.26,-1.30,-1.79,-1.79,-1.78
207.28,-0.52,1.27,-0.52,1.27,-1.28,-1.24,-1.30,-1.80,-1.80,-1.79
209.35,-0.54,1.27,-0.54,1.27,-1.27,-1.22,-1.29,-1.81,-1.81,-1.81
211.44,-0.56,1.26,-0.56,1.26,-1.26,-1.20,-1.29,-1.82,-1.82,-1.82
213.56,-0.58,1.26,-0.58,1.25,-1.26,-1.18,-1.28,-1.83,-1.84,-1.83
215.69,-0.59,1.25,-0.59,1.25,-1.25,-1.16,-1.28,-1.85,-1.85,-1.84
217.85,-0.61,1.24,-0.61,1.25,-1.25,-1.14,-1.27,-1.86,-1.86,-1.85
220.03,-0.63,1.25,-0.63,1.24,-1.24,-1.12,-1.27,-1.87,-1.87,-1.87
222.23,-0.64,1.24,-0.64,1.24,-1.24,-1.10,-1.26,-1.88,-1.88,-1.88
224.45,-0.66,1.23,-0.66,1.23,-1.23,-1.09,-1.26,-1.89,-1.89,-1.89
226.70,-0.68,1.23,-0.68,1.22,-1.22,-1.07,-1.25,-1.90,-1.90,-1.90
228.96,-0.69,1.21,-0.69,1.21,-1.21,-1.05,-1.25,-1.91,-1.91,-1.90
231.25,-0.71,1.20,-0.71,1.20,-1.20,-1.03,-1.24,-1.92,-1.92,-1.91
233.57,-0.73,1.19,-0.73,1.19,-1.19,-1.02,-1.23,-1.92,-1.92,-1.92
235.90,-0.75,1.18,-0.75,1.18,-1.18,-1.00,-1.23,-1.93,-1.93,-1.93
238.26,-0.77,1.17,-0.77,1.16,-1.16,-0.98,-1.22,-1.94,-1.94,-1.94
240.64,-0.79,1.14,-0.79,1.15,-1.15,-0.96,-1.21,-1.94,-1.94,-1.93
243.05,-0.81,1.13,-0.81,1.13,-1.13,-0.95,-1.20,-1.95,-1.95,-1.94
245.48,-0.83,1.12,-0.83,1.12,-1.12,-0.93,-1.18,-1.95,-1.95,-1.95
247.93,-0.85,1.11,-0.86,1.10,-1.10,-0.92,-1.17,-1.95,-1.95,-1.96
250.41,-0.88,1.08,-0.87,1.08,-1.08,-0.90,-1.16,-1.96,-1.96,-1.95
252.92,-0.89,1.06,-0.89,1.06,-1.07,-0.88,-1.14,-1.96,-1.96,-1.95
255.45,-0.91,1.05,-0.91,1.05,-1.05,-0.87,-1.13,-1.96,-1.96,-1.96
258.00,-0.93,1.03,-0.93,1.03,-1.03,-0.85,-1.11,-1.96,-1.96,-1.96
260.58,-0.95,1.01,-0.95,1.01,-1.01,-0.84,-1.09,-1.96,-1.96,-1.96
263.19,-0.97,1.00,-0.97,1.00,-1.00,-0.82,-1.07,-1.96,-1.96,-1.96
265.82,-0.99,0.98,-0.99,0.98,-0.98,-0.81,-1.05,-1.96,-1.96,-1.96
268.48,-1.00,0.96,-1.00,0.96,-0.96,-0.79,-1.03,-1.97,-1.97,-1.96
271.16,-1.02,0.94,-1.02,0.94,-0.94,-0.78,-1.00,-1.97,-1.97,-1.96
273.87,-1.04,0.92,-1.04,0.92,-0.93,-0.76,-0.98,-1.97,-1.97,-1.96
276.61,-1.06,0.91,-1.06,0.91,-0.91,-0.75,-0.95,-1.96,-1.96,-1.96
279.38,-1.07,0.90,-1.07,0.89,-0.89,-0.74,-0.93,-1.96,-1.96,-1.97
282.17,-1.09,0.87,-1.09,0.87,-0.87,-0.72,-0.90,-1.96,-1.96,-1.96
284.99,-1.11,0.85,-1.11,0.85,-0.85,-0.71,-0.88,-1.95,-1.95,-1.95
287.84,-1.12,0.82,-1.12,0.83,-0.83,-0.69,-0.85,-1.95,-1.95,-1.94
290.72,-1.14,0.81,-1.14,0.80,-0.80,-0.68,-0.82,-1.95,-1.95,-1.95
293.63,-1.16,0.78,-1.16,0.78,-0.78,-0.67,-0.79,-1.94,-1.94,-1.94
296.57,-1.18,0.75,-1.18,0.76,-0.76,-0.65,-0.76,-1.94,-1.94,-1.93
299.53,-1.20,0.74,-1.20,0.73,-0.73,-0.64,-0.74,-1.93,-1.93,-1.93
302.53,-1.21,0.71,-1.21,0.71,-0.71,-0.63,-0.71,-1.93,-1.93,-1.92
305.55,-1.23,0.69,-1.23,0.69,-0.69,-0.61,-0.68,-1.92,-1.92,-1.92
